Año,RBD,Colegio,Comuna,Nivel,Region,IVE,Rural,MATRICULA_BASICA_MEDIA,Dependencia,GSE,Autoestima académica y motivación escolar,Clima de convivencia escolar,Participación y formación ciudadana,Hábitos de vida saludables,Simce Lenguaje,Len Nivel Insuficiente,Len Nivel Elemental,Len Nivel Adecuado,Simce Matemática,Mat Nivel Insuficiente,Mat Nivel Elemental,Mat Nivel Adecuado,Autopercepción y autovaloración académica,Motivación escolar,Sentido de pertenencia,Vida democrática,Hábitos de autocuidado,Hábitos alimenticios,Hábitos de vida activa,Ambiente de respeto,Ambiente organizado,Ambiente seguro,Participación
2023,5109,LICEO CLAUDIO FLORES SOTO,LOS ÁLAMOS,II medio,Región del Biobío,0.930612244897959,Rural,805,Municipal,Bajo,74.0,71.0,75.0,80.0,229.0,71.4,18.4,10.2,251.0,58.3,29.2,12.5,71,76,77,75,86,82,72,66,77,70,74
2023,7629,LICEO ANDRES BELLO,Puerto Montt,II medio,Región de Los Lagos,0.925801011804385,Urbano,664,Municipal,Bajo,73.0,77.0,78.0,70.0,228.0,72.7,19.5,7.8,232.0,66.9,28.9,4.2,71,75,79,81,71,76,64,70,83,79,75
2023,3383,ESCUELA SANTIAGO BUERAS AVARIA,LONGAVÍ,4 básico,Región del Maule,1.0,Rural,29,Municipal,Bajo,,,,,,«,«,«,,«,«,«,-,-,-,-,-,-,-,-,-,-,-
2023,711,ESCUELA GUARDIAMARINA ERNESTO RIQUELME V,Ovalle,4 básico,Región de Coquimbo,0.878419452887538,Urbano,359,Municipal,Medio bajo,73.0,70.0,74.0,69.0,249.0,45.2,29,25.8,240.0,54.8,35.5,9.7,71,74,72,74,71,70,64,65,78,67,76
2023,10345,ESCUELA PARTICULAR FRANCISCO BILBAO,RECOLETA,4 básico,Región Metropolitana de Santiago,0.85239852398524,Urbano,986,Part. subvencionado,Medio,73.0,72.0,77.0,74.0,260.0,33.7,28.3,38,254.0,42.7,37.1,20.2,71,76,77,80,76,79,66,67,78,72,75
2023,10365,ESCUELA BAS. ISABEL GONZALEZ CARES,Conchalí,4 básico,Región Metropolitana de Santiago,0.880398671096346,Urbano,368,Part. subvencionado,Medio bajo,69.0,75.0,75.0,70.0,282.0,7.9,42.1,50,275.0,20.5,48.7,30.8,68,71,70,79,67,79,64,67,81,78,76
2023,22263,COLEGIO SAN MARCOS,Osorno,4 básico,Región de Los Lagos,0.897959183673469,Urbano,45,Part. subvencionado,Medio,68.0,,75.0,55.0,277.0,«,«,«,256.0,«,«,«,71,65,76,68,51,61,52,-,-,-,82
2023,1250,ESCUELA VICTOR KOERNER,CALLE LARGA,4 básico,Región de Valparaíso,0.941747572815534,Urbano,123,Municipal,Medio bajo,65.0,68.0,73.0,65.0,244.0,«,«,«,238.0,«,«,«,64,66,67,70,68,67,60,64,77,64,83
2023,2065,ESCUELA PRESIDENTE AGUIRRE CERDA,Cartagena,4 básico,Región de Valparaíso,0.962373371924747,Urbano,811,Municipal,Medio bajo,71.0,67.0,70.0,64.0,233.0,56,29.3,14.7,222.0,67.5,32.5,0,68,75,72,67,67,67,59,60,74,68,70
2023,7359,ESCUELA RURAL TRINQUICAHUIN,Osorno,4 básico,Región de Los Lagos,0.875,Rural,12,Municipal,Medio,73.0,71.0,80.0,74.0,306.0,«,«,«,240.0,«,«,«,70,76,82,77,72,91,58,62,77,75,82
2023,24648,COLEGIO LOS NOGALES,PUENTE ALTO,4 básico,Región Metropolitana de Santiago,0.466966966966967,Urbano,1126,Part. subvencionado,Medio alto,79.0,81.0,82.0,75.0,313.0,8,22.7,69.3,303.0,9.3,28,62.7,78,80,83,86,77,79,70,75,86,82,79
2023,24648,COLEGIO LOS NOGALES,PUENTE ALTO,II medio,Región Metropolitana de Santiago,0.472222222222222,Urbano,1126,Part. subvencionado,Medio alto,73.0,74.0,76.0,68.0,284.0,16.5,45.6,38,302.0,24.1,32.9,43,71,74,76,77,66,77,61,68,80,74,76
2023,4982,LICEO CORONEL ANTONIO SALAMANCA,Coronel,II medio,Región del Biobío,0.870716510903427,Urbano,1411,Municipal,Medio bajo,72.0,76.0,79.0,76.0,234.0,61.4,25.6,13,222.0,76.7,21.6,1.8,70,75,78,80,83,77,67,68,82,77,78
2023,24401,COLEGIO CAPITAN PASTENE,La Florida,4 básico,Región Metropolitana de Santiago,0.895973154362416,Urbano,354,Municipal,Medio bajo,78.0,77.0,82.0,74.0,258.0,40,24,36,240.0,56,36,8,76,81,83,83,76,82,65,70,86,75,82
2023,14824,COLEGIO EVEREST CENTRAL,VILLA ALEMANA,4 básico,Región de Valparaíso,0.914383561643836,Urbano,405,Part. subvencionado,Medio bajo,66.0,75.0,74.0,69.0,268.0,27.8,36.1,36.1,243.0,50,41.7,8.3,65,68,74,76,69,75,64,67,83,74,70
2023,31300,ESCUELA BÁSICA N°186 MANCHESTER COLLEGE,Tiltil,4 básico,Región Metropolitana de Santiago,0.75,Urbano,38,Part. subvencionado,Medio bajo,83.0,84.0,89.0,79.0,274.0,«,«,«,264.0,«,«,«,81,84,91,90,80,80,77,75,89,87,85
2023,12635,ACADEMIA IQUIQUE,IQUIQUE,4 básico,,,,286,Particular pagado,Alto,73.0,78.0,78.0,71.0,302.0,9.1,22.7,68.2,286.0,17,42.6,40.4,71,75,79,82,70,82,60,73,81,80,73
2023,8444,ESCUELA PATAGONIA,PUNTA ARENAS,4 básico,Región de Magallanes y de la Antártica Chilena,0.815195071868583,Urbano,547,Municipal,Medio,71.0,67.0,73.0,63.0,251.0,48,12,40,237.0,57.7,30.8,11.5,70,71,75,71,67,66,57,63,73,66,72
2023,1047,ESCUELA PARTICULAR VALLE CAMISAS,SALAMANCA,4 básico,Región de Coquimbo,1.0,Rural,10,Part. subvencionado,Bajo,57.0,70.0,72.0,57.0,241.0,«,«,«,230.0,«,«,«,57,56,66,63,68,40,63,70,71,70,88
2023,12570,COLEGIO ALTA CORDILLERA,ARICA,4 básico,Región de Arica y Parinacota,0.874285714285714,Urbano,1831,Part. subvencionado,Medio bajo,86.0,81.0,87.0,78.0,294.0,15.4,24.1,60.5,276.0,25.5,39.8,34.8,84,88,88,89,80,83,72,75,87,80,85
2023,6126,ESCUELA PARTICULAR NUEVA ESPERANZA,VILLARRICA,4 básico,Región de La Araucanía,0.912,Urbano,165,Part. subvencionado,Bajo,75.0,80.0,78.0,72.0,257.0,28.6,50,21.4,253.0,46.2,38.5,15.4,72,79,78,75,73,78,66,70,86,83,80
2023,9955,COLEGIO ROSITA SANCHEZ,Maipú,4 básico,Región Metropolitana de Santiago,0.788273615635179,Urbano,482,Part. subvencionado,Medio,68.0,68.0,70.0,58.0,243.0,52.6,21.1,26.3,220.0,73,27,0,64,72,69,63,56,64,53,63,76,66,77
2023,9955,COLEGIO ROSITA SANCHEZ,Maipú,II medio,Región Metropolitana de Santiago,0.802469135802469,Urbano,482,Part. subvencionado,Medio,81.0,73.0,80.0,70.0,220.0,80.8,15.4,3.8,234.0,63.6,36.4,0,78*,83*,77*,84*,69*,78*,65*,67*,78*,72*,80*
2023,3177,ESCUELA MARIA INES MAROMILLAS,Constitución,4 básico,Región del Maule,0.95,Rural,16,Municipal,Medio bajo,85.0,76.0,75.0,74.0,313.0,«,«,«,253.0,«,«,«,82*,89*,81*,62*,62*,85*,74*,70*,83*,76*,82*
2023,192,ESCUELA BASICA MAMINA,POZO ALMONTE,4 básico,Región de Tarapacá,0.806451612903226,Rural,43,Municipal,Medio,53.0,64.0,65.0,59.0,251.0,«,«,«,251.0,«,«,«,50,57,67,62,54,79,44,52,70,70,66
2023,16729,INSTITUTO INGLES,Curicó,II medio,Región del Maule,0.908730158730159,Urbano,355,Municipal,Bajo,78.0,73.0,81.0,77.0,248.0,53.8,28.2,17.9,228.0,61.8,29.4,8.8,77*,79*,81*,84*,76*,82*,73*,69*,79*,71*,79*
2023,8037,ESCUELA RURAL LOS ROBLES,Castro,4 básico,Región de Los Lagos,1.0,Rural,11,Municipal,Bajo,80.0,73.0,83.0,64.0,261.0,«,«,«,223.0,«,«,«,77,82,85,80,66,63,62,73,83,64,84
2023,31288,LICEO BICENTENARIO DE  EXCELENCIA NACIONAL DE,Cerro Navia,II medio,Región Metropolitana de Santiago,0.865384615384615,Urbano,260,Servicio local de educación,Medio bajo,75.0,77.0,78.0,72.0,230.0,67.3,25.5,7.3,230.0,56.4,38.2,5.5,72,78,79,81,71,80,65,70,81,79,73
2023,1225,INSTITUTO CHACABUCO,Los Andes,4 básico,,,,1229,Particular pagado,Alto,77.0,82.0,83.0,71.0,306.0,10.5,23.7,65.8,306.0,9.2,27.6,63.2,76,77,85,86,71,79,62,75,87,84,77
2023,1225,INSTITUTO CHACABUCO,Los Andes,II medio,,,,1229,Particular pagado,Alto,81.0,81.0,83.0,72.0,287.0,14.4,40.4,45.2,309.0,19.4,34,46.6,79,83,86,86,67,80,67,75,86,82,78
2023,7262,ESCUELA RURAL PISU-PISUE,RÍO BUENO,4 básico,Región de Los Ríos,1.0,Rural,7,Municipal,Bajo,86.0,83.0,84.0,68.0,,«,«,«,,«,«,«,84,88,79,86,66,69,70,78,91,80,89
2023,3186,ESCUELA MIGUEL FAUNDEZ MORALES,CONSTITUCIÓN,4 básico,Región del Maule,1.0,Rural,7,Municipal,Medio bajo,76.0,85.0,82.0,65.0,230.0,«,«,«,240.0,«,«,«,76,76,85,73,64,76,55,75,93,86,87
2023,13112,COLEGIO SAN AGUSTÍN DE ATACAMA,COPIAPÓ,4 básico,Región de Atacama,0.415601023017903,Urbano,1447,Part. subvencionado,Medio alto,73.0,79.0,77.0,73.0,287.0,21.6,25,53.4,277.0,29.2,33.7,37.1,71,74,78,78,74,80,65,71,82,83,73
2023,13112,COLEGIO SAN AGUSTÍN DE ATACAMA,COPIAPÓ,II medio,Región de Atacama,0.481900452488688,Urbano,1447,Part. subvencionado,Medio alto,73.0,79.0,81.0,73.0,269.0,33.3,35,31.7,281.0,25.2,50.4,24.4,71,76,85,84,72,79,68,70,85,81,75
2023,5134,ESCUELA BASICA LA GRANJA,Cañete,4 básico,Región del Biobío,0.96551724137931,Urbano,157,Municipal,Medio bajo,68.0,73.0,72.0,69.0,259.0,38.5,38.5,23.1,245.0,46.2,46.2,7.7,66,71,67,70,65,77,65,64,81,73,78
2023,3068,ESCUELA BELLA UNION,SAN CLEMENTE,4 básico,Región del Maule,0.917808219178082,Rural,92,Municipal,Medio bajo,79.0,74.0,73.0,78.0,232.0,«,«,«,231.0,«,«,«,75,84,66,71,75,84,74,71,86,66,80
2023,24894,COLEGIO ARAUCARIA CORDILLERA,PUENTE ALTO,4 básico,Región Metropolitana de Santiago,0.640127388535032,Urbano,490,Part. subvencionado,Medio alto,71.0,75.0,79.0,69.0,271.0,33.3,22.2,44.4,237.0,58.3,25,16.7,70,72,79,78,66,80,60,68,79,76,80
2023,24894,COLEGIO ARAUCARIA CORDILLERA,PUENTE ALTO,II medio,Región Metropolitana de Santiago,0.662857142857143,Urbano,490,Part. subvencionado,Medio,70.0,72.0,75.0,67.0,260.0,39,34.1,26.8,257.0,47.5,37.5,15,69,71,75,73,66,73,62,67,80,70,77
2023,2495,ESCUELA MUNICIPAL F451 CODEGUA,Chimbarongo,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.927631578947369,Rural,178,Servicio local de educación,Medio,81.0,80.0,86.0,73.0,269.0,27.3,36.4,36.4,283.0,9.1,63.6,27.3,78,83,86,86,69,84,65,74,86,79,86
2023,9828,COLEGIO SOL DE CHILE,Lo Espejo,4 básico,Región Metropolitana de Santiago,0.845070422535211,Urbano,627,Part. subvencionado,Medio,74.0,75.0,76.0,75.0,261.0,31.4,33.3,35.3,243.0,52,44,4,71,77,74,81,74,81,69,69,81,77,71
2023,9828,COLEGIO SOL DE CHILE,Lo Espejo,II medio,Región Metropolitana de Santiago,0.904761904761905,Urbano,627,Part. subvencionado,Medio bajo,70.0,71.0,74.0,72.0,237.0,60,36,4,249.0,48,44,8,68,72,75,79,71,79,66,65,78,71,68
2023,4691,COLEGIO CHILENO ARABE,Chiguayante,4 básico,Región del Biobío,0.324200913242009,Urbano,698,Part. subvencionado,Alto,75.0,82.0,81.0,68.0,314.0,6.5,13,80.4,299.0,2.3,50,47.7,74,76,83,86,66,80,59,74,88,83,73
2023,4691,COLEGIO CHILENO ARABE,Chiguayante,II medio,Región del Biobío,0.291970802919708,Urbano,698,Part. subvencionado,Medio alto,82.0,84.0,88.0,73.0,295.0,18.5,22.2,59.3,303.0,21.4,35.7,42.9,79,84,87,93,72,79,68,78,90,85,84
2023,12115,CENTRO EDUCACIONAL FEDERICO GARCIA LORCA,RENCA,4 básico,Región Metropolitana de Santiago,0.873287671232877,Urbano,803,Part. subvencionado,Medio bajo,72.0,74.0,73.0,62.0,257.0,34.3,37.1,28.6,240.0,52.9,29.4,17.6,68,75,72,73,61,74,52,67,81,74,74
2023,12115,CENTRO EDUCACIONAL FEDERICO GARCIA LORCA,RENCA,II medio,Región Metropolitana de Santiago,0.865822784810127,Urbano,803,Part. subvencionado,Bajo,73.0,71.0,74.0,66.0,211.0,78.1,17.7,4.2,212.0,84.7,13.3,2,70,75,72,76,63,74,61,64,78,70,72
2023,2762,ESCUELA EL PORVENIR,CURICÓ,4 básico,Región del Maule,0.854545454545455,Rural,70,Municipal,Medio bajo,76.0,71.0,76.0,64.0,254.0,«,«,«,222.0,«,«,«,74,78,76,76,67,63,61,68,78,66,75
2023,9518,COLEGIO PARTICULAR PADRE FIDEL ABARCA,Pedro Aguirre Cerda,4 básico,Región Metropolitana de Santiago,0.894736842105263,Urbano,156,Part. subvencionado,Bajo,75.0,80.0,82.0,72.0,277.0,20,33.3,46.7,253.0,40,46.7,13.3,70,79,77,77,74,80,64,70,88,82,91
2023,7083,ESCUELA RURAL BOCATOMA,PANGUIPULLI,4 básico,Región de Los Ríos,0.984375,Rural,61,Municipal,Bajo,68.0,,70.0,78.0,267.0,«,«,«,223.0,«,«,«,68,68,64,75,84,78,73,67,-,-,70
2023,15828,COLEGIO SAN NICOLAS DE BARI,RANCAGUA,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.889502762430939,Urbano,283,Part. subvencionado,Medio bajo,76.0,79.0,81.0,74.0,243.0,43.3,43.3,13.3,248.0,41.9,45.2,12.9,73,79,83,80,75,78,68,71,87,80,79
2023,2038,ESCUELA BASICA EL ASILO,SAN ANTONIO,4 básico,Región de Valparaíso,0.9375,Rural,23,Municipal,Bajo,91.0,91.0,97.0,79.0,259.0,«,«,«,274.0,«,«,«,88,93,96,96,86,85,65,82,98,92,99
2023,8338,ESCUELA RURAL LONCONAO,Futaleufú,4 básico,Región de Los Lagos,0.833333333333333,Rural,14,Municipal,Medio,78.0,78.0,86.0,65.0,228.0,«,«,«,226.0,«,«,«,77,80,87,85,65,71,59,75,81,77,87
2023,3352,ESCUELA ANSELMO DEL CARMEN TAPIA LOYOLA,Longaví,4 básico,Región del Maule,0.951456310679612,Rural,130,Municipal,Bajo,79.0,80.0,83.0,64.0,266.0,30,40,30,243.0,«,«,«,74,84,83,77,69,64,59,75,88,76,90
2023,11532,ESCUELA PARTICULAR LUIS ISRAEL,PADRE LAS CASAS,4 básico,Región de La Araucanía,0.92,Urbano,133,Part. subvencionado,Medio bajo,81.0,,89.0,68.0,259.0,«,«,«,220.0,«,«,«,78,83,87,88,68,68,67,-,-,-,91
2023,546,COLEGIO COQUIMBITO,LA SERENA,4 básico,Región de Coquimbo,0.892307692307692,Urbano,164,Municipal,Medio,74.0,72.0,76.0,72.0,254.0,40,30,30,261.0,«,«,«,71,78,77,73,73,70,72,69,78,67,77
2023,6479,ESCUELA PARTICULAR DEUME,SAAVEDRA,4 básico,Región de La Araucanía,0.92,Rural,25,Part. subvencionado,Bajo,77.0,75.0,82.0,56.0,255.0,«,«,«,219.0,«,«,«,72,83,81,77,58,53,59,68,85,73,88
2023,4858,ESCUELA BASICA CORONEY,Tomé,4 básico,Región del Biobío,1.0,Rural,9,Municipal,Bajo,,,,,,«,«,«,,«,«,«,-,-,-,-,-,89-,-,-,-,-,79
2023,2861,ESCUELA ALBERTO GIRARDI FONTANA,MOLINA,4 básico,Región del Maule,0.8125,Rural,29,Municipal,Bajo,61.0,80.0,71.0,69.0,257.0,«,«,«,257.0,«,«,«,58,64,68,59,73,64,70,70,85,85,85
2023,3552,ESCUELA ADOLFO QUIROZ HERNANDEZ,Cauquenes,4 básico,Región del Maule,0.949579831932773,Rural,135,Municipal,Bajo,80.0,76.0,86.0,78.0,251.0,53.8,15.4,30.8,235.0,69.2,15.4,15.4,78,82,85,88,78,82,74,72,84,71,85
2023,31108,ESCUELA ESPECIAL DE LENGUAJE Y COLEGIO BÁSICO CUMBRES DEL VALLE COLLEGE,QUILLÓN,4 básico,Región de Ñuble,0.796610169491525,Urbano,345,Part. subvencionado,Medio,71.0,80.0,79.0,69.0,286.0,22.2,25,52.8,262.0,27.8,50,22.2,70,72,79,82,68,80,60,72,87,80,76
2023,1183,LICEO BICENTENARIO DE ZAPALLAR,Zapallar,4 básico,Región de Valparaíso,0.76824034334764,Urbano,653,Municipal,Medio alto,70.0,68.0,68.0,66.0,284.0,20.8,25,54.2,280.0,20.8,41.7,37.5,68,73,67,73,68,71,59,62,77,65,64
2023,1183,LICEO BICENTENARIO DE ZAPALLAR,Zapallar,II medio,Región de Valparaíso,0.815340909090909,Urbano,653,Municipal,Medio,76.0,74.0,77.0,72.0,261.0,39.1,37.9,23,234.0,63.7,25.3,11,74,78,76,81,71,77,66,70,81,72,74
2023,4832,ESCUELA BASICA IGNACIO SERRANO MONTANER,Tomé,4 básico,Región del Biobío,0.913793103448276,Urbano,127,Municipal,Medio bajo,78.0,77.0,80.0,75.0,249.0,«,«,«,238.0,«,«,«,74,82,84,85,77,75,73,73,86,73,71
2023,5876,ESCUELA PARTICULAR SAN RAFAEL,Lautaro,4 básico,Región de La Araucanía,1.0,Rural,54,Part. subvencionado,Bajo,69.0,90.0,83.0,77.0,252.0,«,«,«,236.0,«,«,«,66,72,91,77,70,87,73,75,99,95,82
2023,3230,ESCUELA JOSE LUIS RICHARDS GONZALEZ,Curepto,4 básico,Región del Maule,0.555555555555556,Rural,10,Municipal,Medio alto,72.0,86.0,94.0,81.0,296.0,«,«,«,304.0,«,«,«,71,72,95,98,83,87,72,77,96,85,88
2023,4474,ESCUELA MILLAPOA DIUQUIN,NACIMIENTO,4 básico,Región del Biobío,1.0,Rural,10,Municipal,Bajo,,,,,,«,«,«,,«,«,«,-,-,-,-,-,-,-,-,-,-,-
2023,7366,ESCUELA RURAL MARIA LUISA BOMBAL,OSORNO,4 básico,Región de Los Lagos,1.0,Rural,9,Municipal,Medio bajo,86.0,81.0,80.0,67.0,284.0,«,«,«,271.0,«,«,«,85,86,83,77,69,61,72,77,86,81,81
2023,2629,ESCUELA MUNICIPAL SARA RAVELLO PARRAGUEZ,PERALILLO,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.931034482758621,Rural,30,Municipal,Medio bajo,76.0,81.0,84.0,78.0,242.0,«,«,«,204.0,«,«,«,72,79,92,75,75,88,72,78,88,77,85
2023,8254,ESCUELA RURAL DETICO,Queilén,4 básico,Región de Los Lagos,1.0,Rural,6,Municipal,Bajo,,,,,,«,«,«,,«,«,«,-,-,-,-,-,-,-,-,-,-,-
2023,20099,ESCUELA ALIWEN DE LLAMUCO,Vilcún,4 básico,Región de La Araucanía,0.955882352941176,Rural,85,Part. subvencionado,Bajo,82.0,78.0,87.0,81.0,252.0,33.3,41.7,25,238.0,58.3,33.3,8.3,79,84,91,86,80,87,75,71,88,76,83
2023,2535,COLEGIO MUNICIPAL LAS ALAMEDAS,Chépica,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.956521739130435,Rural,23,Municipal,Bajo,79.0,86.0,91.0,77.0,302.0,«,«,«,227.0,«,«,«,79,79,94,93,80,89,61,81,93,83,88
2023,26129,ESCUELA BAS. MARIA JESUS,PROVIDENCIA,4 básico,,,,54,Particular pagado,Alto,77.0,79.0,77.0,62.0,324.0,9.1,9.1,81.8,269.0,36.4,27.3,36.4,77,77,78,76,65,72,49,71,85,82,75
2023,3913,ESCUELA NAVIDAD-TREHUALEMU,El Carmen,4 básico,Región de Ñuble,0.894230769230769,Rural,122,Municipal,Bajo,80.0,79.0,89.0,84.0,238.0,«,«,«,233.0,«,«,«,78,83,88,91,86,87,78,68,88,81,88
2023,8410,ESCUELA MUNICIPAL CDTE LUIS BRAVO BRAVO,Tortel,4 básico,Región de Aysén del Gral. Carlos Ibáñez del Campo,0.76056338028169,Rural,82,Municipal,Medio,76.0,78.0,80.0,65.0,288.0,18.2,36.4,45.5,283.0,10,40,50,74,77,90,80,67,77,52,75,84,74,71
2023,2716,ESCUELA MUNICIPAL SAN PEDRO DE ALCANTARA,PAREDONES,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.955882352941176,Rural,89,Municipal,Medio bajo,81.0,70.0,81.0,75.0,277.0,10,50,40,250.0,30,60,10,79,83,86,86,75,78,72,67,76,67,72
2023,4436,ESCUELA BASICA SANTA ADRIANA,Mulchén,4 básico,Región del Biobío,1.0,Rural,20,Municipal,Bajo,85.0,92.0,98.0,86.0,225.0,«,«,«,243.0,«,«,«,77,93,98,98,86,91,80,85,99,92,100
2023,5204,ESCUELA LOS MAQUIS,Tirúa,4 básico,Región del Biobío,1.0,Rural,5,Municipal,Bajo,81.0,89.0,87.0,66.0,199.0,«,«,«,170.0,«,«,«,74,88,98,78,58,67,74,83,95,90,85
2023,7479,ESCUELA RURAL EL ISLOTE RUPANCO,Puerto Octay,4 básico,Región de Los Lagos,0.823529411764706,Rural,73,Municipal,Medio bajo,79.0,78.0,89.0,76.0,248.0,«,«,«,264.0,«,«,«,73,86,89,90,75,85,68,71,85,78,89
2023,1901,ESCUELA SANTIAGO BUERAS,Quilpué,4 básico,Región de Valparaíso,0.851851851851852,Rural,77,Municipal,Medio bajo,76.0,72.0,71.0,50.0,235.0,«,«,«,267.0,«,«,«,70,82,73,71,49,63,38,65,88,63,68
2023,7725,ESCUELA RURAL COLONIA RIO SUR,Puerto Varas,4 básico,Región de Los Lagos,0.904761904761905,Rural,170,Servicio local de educación,Medio bajo,79.0,77.0,81.0,74.0,258.0,30,30,40,245.0,40,60,0,75,83,81,81,75,75,72,71,82,77,80
2023,4158,ESCUELA BASICA MONTELEON,SAN NICOLÁS,4 básico,Región de Ñuble,0.838709677419355,Rural,133,Municipal,Bajo,80.0,84.0,80.0,78.0,292.0,«,«,«,276.0,«,«,«,77,82,80,76,79,79,75,76,90,87,85
2023,1506,CENTRO EDUCATIVO FLORIDA,VALPARAÍSO,4 básico,Región de Valparaíso,0.936170212765958,Urbano,134,Servicio local de educación,Medio bajo,77.0,81.0,85.0,69.0,280.0,«,«,«,253.0,«,«,«,69,84,86,88,74,72,61,72,90,80,80
2023,6027,COMPLEJO EDUCACIONAL MONSEÑOR FRCO. VALDES S,Curarrehue,4 básico,Región de La Araucanía,0.937888198757764,Urbano,343,Municipal,Medio bajo,86.0,86.0,90.0,77.0,301.0,«,«,«,256.0,45.5,27.3,27.3,83,89,87,92,77,76,77,79,96,84,92
2023,6027,COMPLEJO EDUCACIONAL MONSEÑOR FRCO. VALDES S,Curarrehue,II medio,Región de La Araucanía,0.979020979020979,Urbano,343,Municipal,Bajo,73.0,71.0,74.0,73.0,209.0,,,,207.0,84,12,4,69,76,73,76,76,76,67,66,78,69,72
2023,2598,ESCUELA BASICA OLGA DE GOMEZ,Lolol,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.833333333333333,Rural,16,Municipal,Medio bajo,71.0,73.0,73.0,63.0,278.0,«,«,«,244.0,«,«,«,69,73,67,65,71,61,58,67,85,68,86
