Año,RBD,Colegio,Comuna,Nivel,Region,IVE,Rural,MATRICULA_BASICA_MEDIA,Dependencia,GSE,Autoestima académica y motivación escolar,Clima de convivencia escolar,Participación y formación ciudadana,Hábitos de vida saludables,Simce Lenguaje,Len Nivel Insuficiente,Len Nivel Elemental,Len Nivel Adecuado,Simce Matemática,Mat Nivel Insuficiente,Mat Nivel Elemental,Mat Nivel Adecuado,Autopercepción y autovaloración académica,Motivación escolar,Sentido de pertenencia,Vida democrática,Hábitos de autocuidado,Hábitos alimenticios,Hábitos de vida activa,Ambiente de respeto,Ambiente organizado,Ambiente seguro,Participación
2023,3643,LICEO MARTIN RUIZ DE GAMBOA,Chillán,II medio,Región de Ñuble,1.0,Urbano,93,Municipal,Bajo,83.0,83.0,88.0,77.0,203.0,83.3,8.3,8.3,204.0,72.7,27.3,0,79,87,86,90,80,82,69,75,90,85,89
2023,25852,COLEGIO DIVINA PASTORA NUNOA,ÑUÑOA,4 básico,,,,922,Particular pagado,Alto,72.0,72.0,75.0,66.0,286.0,16.7,28.8,54.5,273.0,26.9,46.3,26.9,71,73,72,79,68,72,58,68,78,71,75
2023,25852,COLEGIO DIVINA PASTORA NUNOA,ÑUÑOA,II medio,,,,922,Particular pagado,Alto,70.0,76.0,76.0,59.0,268.0,32.3,32.3,35.4,286.0,23.4,56.3,20.3,69,71,76,80,60,62,55,70,82,76,73
2023,4393,ESCUELA BASICA RUCALHUE,Quilaco,4 básico,Región del Biobío,0.918918918918919,Rural,40,Municipal,Bajo,75.0,78.0,75.0,76.0,233.0,«,«,«,183.0,«,«,«,69,81,72,70,77,84,69,75,84,74,83
2023,10632,CENTRO EDUC. DENVER COLORADO SCHOOL,El Bosque,4 básico,Región Metropolitana de Santiago,0.858823529411765,Urbano,556,Part. subvencionado,Medio bajo,83.0,85.0,87.0,79.0,268.0,20,46.7,33.3,238.0,43.8,56.3,0,79,87,87,86,78,83,74,79,93,82,87
2023,10632,CENTRO EDUC. DENVER COLORADO SCHOOL,El Bosque,II medio,Región Metropolitana de Santiago,0.932515337423313,Urbano,556,Part. subvencionado,Bajo,70.0,74.0,75.0,68.0,221.0,72.6,17.7,9.7,208.0,81.7,18.3,0,68,72,73,77,64,75,65,67,82,74,74
2023,1135,ESCUELA BASICA LOS MOLLES,LA LIGUA,4 básico,Región de Valparaíso,0.880597014925373,Rural,61,Municipal,Medio,83.0,77.0,89.0,79.0,232.0,50,40,10,218.0,70,30,0,80,86,90,91,79,84,75,74,85,72,88
2023,22219,ESCUELA SANTA CECILIA,Mariquina,4 básico,Región de Los Ríos,0.882352941176471,Rural,15,Part. subvencionado,Bajo,67.0,70.0,,,180.0,«,«,«,183.0,«,«,«,68,66,-,46,47,-,-,67,79,64,-
2023,6168,ESCUELA LENFUEN,Padre Las Casas,4 básico,Región de La Araucanía,0.956521739130435,Rural,17,Municipal,Bajo,,68.0,,52.0,201.0,«,«,«,247.0,«,«,«,68,-,-,70,61,59,36,55,76,74,-
2023,22596,CENTRO INCLUSIVO DE PARVULOS INALUN,Castro,4 básico,Región de Los Lagos,0.687732342007435,Urbano,335,Part. subvencionado,Medio,72.0,74.0,77.0,71.0,261.0,33.3,37.5,29.2,259.0,29.2,58.3,12.5,70,74,75,82,75,75,64,69,79,74,76
2023,9089,ESCUELA BÁSICA JOSÉ TORIBIO MEDINA,Ñuñoa,4 básico,Región Metropolitana de Santiago,0.634948096885813,Urbano,633,Municipal,Medio alto,75.0,73.0,77.0,73.0,268.0,34.2,21.9,43.8,259.0,38.7,38.7,22.7,74,76,76,80,76,76,65,69,80,71,75
2023,20330,INSTITUTO RAILEF,Pichilemu,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.680769230769231,Urbano,286,Part. subvencionado,Medio alto,77.0,77.0,80.0,68.0,283.0,16.7,33.3,50,268.0,22.6,54.8,22.6,75,79,80,82,66,74,65,73,81,79,77
2023,18028,COLEGIO CIUDAD EDUCATIVA,Chillán,4 básico,Región de Ñuble,0.880484114977307,Urbano,1023,Part. subvencionado,Medio bajo,70.0,73.0,74.0,68.0,248.0,44,30,26,247.0,48.1,36.5,15.4,67,73,74,74,68,76,60,66,77,75,72
2023,18028,COLEGIO CIUDAD EDUCATIVA,Chillán,II medio,Región de Ñuble,0.877887788778878,Urbano,1023,Part. subvencionado,Medio bajo,76.0,78.0,79.0,76.0,215.0,75,17.2,7.8,225.0,64.1,34.4,1.6,75,77,75,82,78,82,69,72,83,80,81
2023,12749,COLEGIO MARISTA HERMANO FERNANDO,Alto Hospicio,4 básico,Región de Tarapacá,0.856269113149847,Urbano,1185,Part. subvencionado,Medio bajo,66.0,65.0,71.0,63.0,236.0,55.4,28.4,16.2,226.0,68.9,21.6,9.5,64,69,69,67,64,68,57,62,71,64,77
2023,12749,COLEGIO MARISTA HERMANO FERNANDO,Alto Hospicio,II medio,Región de Tarapacá,0.889655172413793,Urbano,1185,Part. subvencionado,Bajo,72.0,72.0,76.0,73.0,209.0,81.7,13.3,5,215.0,82.8,12.5,4.7,68,75,79,74,70,82,67,66,77,73,74
2023,25434,COLEGIO PARTICULAR FORJADORES,Peñaflor,4 básico,Región Metropolitana de Santiago,0.686192468619247,Urbano,550,Part. subvencionado,Medio,77.0,75.0,82.0,73.0,277.0,15.8,42.1,42.1,242.0,52.6,42.1,5.3,74,80,83,87,75,75,71,71,78,75,75
2023,25434,COLEGIO PARTICULAR FORJADORES,Peñaflor,II medio,Región Metropolitana de Santiago,0.667857142857143,Urbano,550,Part. subvencionado,Medio,72.0,73.0,75.0,65.0,251.0,44.9,42,13,244.0,59.4,33.3,7.2,70,73,72,80,63,73,60,68,77,73,73
2023,3462,ESCUELA TIMOTEO ARAYA ALEGRIA,Villa Alegre,4 básico,Región del Maule,0.957792207792208,Urbano,322,Municipal,Medio bajo,68.0,73.0,70.0,65.0,248.0,44,36,20,230.0,61.5,34.6,3.8,66,71,70,67,66,70,59,67,79,74,75
2023,9950,COLEGIO EL REDENTOR,Maipú,4 básico,Región Metropolitana de Santiago,0.76172607879925,Urbano,726,Part. subvencionado,Medio,75.0,73.0,76.0,69.0,253.0,43.6,32.7,23.6,261.0,37,38.9,24.1,72,77,76,78,69,77,62,70,78,72,73
2023,9950,COLEGIO EL REDENTOR,Maipú,II medio,Región Metropolitana de Santiago,0.728395061728395,Urbano,726,Part. subvencionado,Medio bajo,73.0,78.0,78.0,68.0,263.0,43.8,34.4,21.9,280.0,37.5,31.3,31.3,71,76,77,81,66,79,58,72,85,77,76
2023,10413,ESCUELA PARTICULAR PAPELUCHO,COLINA,4 básico,Región Metropolitana de Santiago,0.891156462585034,Urbano,474,Part. subvencionado,Medio bajo,72.0,76.0,73.0,63.0,246.0,53.7,20.4,25.9,233.0,64.8,20.4,14.8,71,73,74,69,63,72,55,69,83,76,74
2023,9726,LICEO TENIENTE FRANCISCO MERY AGUIRRE,Lo Espejo,4 básico,Región Metropolitana de Santiago,0.898203592814371,Urbano,557,Municipal,Medio,75.0,72.0,78.0,72.0,252.0,35.3,29.4,35.3,228.0,75,12.5,12.5,71,78,74,78,71,83,61,65,83,70,83
2023,9726,LICEO TENIENTE FRANCISCO MERY AGUIRRE,Lo Espejo,II medio,Región Metropolitana de Santiago,0.9375,Urbano,557,Municipal,Bajo,78.0,81.0,85.0,74.0,219.0,70,26.7,3.3,214.0,71.4,28.6,0,75,81,85,87,72,81,71,72,88,83,84
2023,5955,ESCUELA PARTICULAR MONTERREY,Vilcún,4 básico,Región de La Araucanía,0.901140684410646,Urbano,337,Part. subvencionado,Medio,88.0,83.0,89.0,79.0,291.0,12.1,27.3,60.6,270.0,29,45.2,25.8,87,90,88,94,80,84,73,77,89,83,85
2023,6301,LICEO POLITECNICO ANDRES BELLO,Loncoche,II medio,Región de La Araucanía,0.96989966555184,Urbano,295,Municipal,Bajo,74.0,74.0,73.0,71.0,223.0,76.2,17.5,6.3,245.0,53.8,38.5,7.7,72,77,73,76,75,75,63,67,82,73,72
2023,3290,LICEO MARIA AUXILIADORA,Linares,4 básico,Región del Maule,0.8,Urbano,1093,Part. subvencionado,Medio,84.0,84.0,89.0,80.0,272.0,31.8,27.3,40.9,261.0,29.5,50,20.5,82,87,89,91,80,84,76,77,91,85,88
2023,3290,LICEO MARIA AUXILIADORA,Linares,II medio,Región del Maule,0.856012658227848,Urbano,1093,Part. subvencionado,Medio bajo,74.0,76.0,78.0,77.0,254.0,43.3,38,18.7,253.0,52.6,35.9,11.5,71,77,77,79,78,82,72,67,83,80,79
2023,16526,COLEGIO LOS ALERCES,Talca,4 básico,Región del Maule,0.754826254826255,Urbano,615,Part. subvencionado,Medio,75.0,76.0,77.0,67.0,266.0,39.6,17,43.4,266.0,37,35.2,27.8,74,77,78,78,70,72,58,69,83,76,74
2023,4669,LICEO SAN AGUSTIN DE CONCEPCION,Concepción,4 básico,Región del Biobío,0.397759103641457,Urbano,1244,Part. subvencionado,Medio alto,72.0,76.0,79.0,73.0,279.0,25.9,24.7,49.4,264.0,25.6,56.1,18.3,70,73,80,81,74,79,66,70,81,77,77
2023,4669,LICEO SAN AGUSTIN DE CONCEPCION,Concepción,II medio,Región del Biobío,0.405555555555556,Urbano,1244,Part. subvencionado,Medio alto,73.0,77.0,79.0,67.0,262.0,35.1,33.8,31.2,308.0,19,35.4,45.6,73,74,77,76,67,71,62,72,81,79,82
2023,9694,INSTITUTO COMERCIAL PADRE ALBERTO HURTADO DE PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA,II medio,Región Metropolitana de Santiago,0.944954128440367,Urbano,336,Corp de administración delegada,Bajo,78.0,75.0,78.0,69.0,252.0,47.6,31.1,21.4,238.0,64.4,27.9,7.7,76,80,79,82,71,78,60,70,82,75,74
2023,968,LICEO POLITECNICO PABLO RODRIGUEZ CAVIEDES,Illapel,II medio,Región de Coquimbo,0.92212389380531,Urbano,559,Municipal,Bajo,70.0,72.0,75.0,70.0,200.0,84.2,13.3,2.5,199.0,92.6,7.4,0,68,72,78,70,70,76,63,66,79,72,76
2023,13608,COLEGIO GOLDEN HIND SCHOOL,COQUIMBO,4 básico,Región de Coquimbo,0.848137535816619,Urbano,402,Part. subvencionado,Medio,70.0,73.0,75.0,70.0,254.0,35.1,32.4,32.4,231.0,63.9,33.3,2.8,67,72,75,80,74,73,62,66,79,73,69
2023,2048,COLEGIO SAGRADA FAMILIA,San Antonio,4 básico,Región de Valparaíso,0.85239852398524,Urbano,359,Part. subvencionado,Medio,70.0,72.0,76.0,68.0,249.0,50,19,31,221.0,65,25,10,67,74,75,75,70,74,61,66,78,73,78
2023,22496,CENTRO EDUCACIONAL SAN NICOLAS,Valdivia,4 básico,Región de Los Ríos,0.934673366834171,Urbano,359,Part. subvencionado,Medio bajo,67.0,79.0,72.0,60.0,276.0,37.5,18.8,43.8,249.0,46.7,26.7,26.7,63,70,77*,72*,60,66,53*,72,87,78,68*
2023,22496,CENTRO EDUCACIONAL SAN NICOLAS,Valdivia,II medio,Región de Los Ríos,0.964912280701754,Urbano,359,Part. subvencionado,Medio bajo,79.0,85.0,87.0,73.0,254.0,38.5,23.1,38.5,260.0,46.2,46.2,7.7,77,82,80,94,72,79,68,77,93,86,87
2023,8437,ESC. CAPITAN ARTURO PRAT CHACON,Punta Arenas,4 básico,Región de Magallanes y de la Antártica Chilena,0.92,Urbano,121,Municipal,Bajo,75.0,79.0,84.0,78.0,249.0,33.3,41.7,25,257.0,41.7,41.7,16.7,72,79,84,82,79,84,70,70,88,78,84
2023,3897,ESCUELA CALLE ALEGRE,San Ignacio,4 básico,Región de Ñuble,0.954545454545455,Rural,28,Municipal,Bajo,83.0,79.0,91.0,70.0,241.0,«,«,«,236.0,«,«,«,81,86,92,90,65,83,62,75,87,75,93
2023,2656,COLEGIO DE LA PRECIOSA SANGRE,Pichilemu,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.756329113924051,Urbano,547,Part. subvencionado,Medio,73.0,78.0,77.0,74.0,277.0,16.7,44.4,38.9,243.0,55.3,42.1,2.6,72,75,78,83,76,76,70,71,82,80,71
2023,2656,COLEGIO DE LA PRECIOSA SANGRE,Pichilemu,II medio,Región del Libertador Gral. Bernardo O’Higgins,0.757961783439491,Urbano,547,Part. subvencionado,Medio,72.0,75.0,72.0,73.0,272.0,21.2,48.5,30.3,272.0,40,33.3,26.7,69,74,69,74,68,84,66,66,79,78,74
2023,1855,ESCUELA BASICA REPUBLICA DE FRANCIA,QUINTERO,4 básico,Región de Valparaíso,0.916817359855335,Urbano,628,Municipal,Medio bajo,67.0,64.0,67.0,62.0,237.0,54.7,17,28.3,222.0,72.7,21.8,5.5,65,68,66,62,63,68,54,58,70,63,73
2023,1323,ESCUELA SANTA FILOMENA,SANTA MARÍA,4 básico,Región de Valparaíso,0.902439024390244,Rural,85,Municipal,Medio bajo,76.0,70.0,79.0,65.0,230.0,«,«,«,222.0,«,«,«,73,78,80,77,73,60,61,67,82,61,80
2023,4162,LICEO COMERCIAL DIEGO PORTALES PALAZUELO,Los Ángeles,II medio,Región del Biobío,0.900997150997151,Urbano,1504,Municipal,Bajo,71.0,75.0,75.0,71.0,222.0,72.8,22.1,5.1,231.0,67.5,26.5,6,69,73,77,77,71,78,64,69,80,76,72
2023,3271,ESCUELA LOS HUALLES,Linares,4 básico,Región del Maule,0.9375,Rural,14,Municipal,Bajo,69.0,80.0,79.0,55.0,294.0,«,«,«,294.0,«,«,«,69,69,81,75,58,57,50,70,93,78,81
2023,1454,ESCUELA ADRIANA RIQUELME NUNEZ,HIJUELAS,4 básico,Región de Valparaíso,0.9375,Urbano,92,Municipal,Medio bajo,81.0,82.0,85.0,70.0,270.0,«,«,«,235.0,«,«,«,78,85,84,85,68,75,67,74,92,81,86
2023,7686,ESCUELA RURAL MAILLEN-PUQUELDON,Puerto Montt,4 básico,Región de Los Lagos,1.0,Rural,16,Municipal,Bajo,77.0,,83.0,71.0,273.0,«,«,«,244.0,«,«,«,72,83,83,77,57,85,72,-,-,-,90
2023,2331,CENTRO EDUC. REQUEGUA,SAN VICENTE,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.977272727272727,Rural,75,Municipal,Medio bajo,76.0,70.0,79.0,74.0,287.0,«,«,«,243.0,«,«,«,71,80,85,74,75,81,66,68,73,68,79
2023,3573,ESCUELA PEDRO DE VALDIVIA,Cauquenes,4 básico,Región del Maule,1.0,Rural,36,Municipal,Bajo,81.0,90.0,93.0,79.0,241.0,«,«,«,236.0,«,«,«,73,88,93,88,84,78,76,84,96,90,98
2023,9282,ESCUELA GUARDIAMARINA ERNESTO RIQUELME,La Florida,4 básico,Región Metropolitana de Santiago,0.792792792792793,Urbano,306,Municipal,Medio,75.0,75.0,79.0,75.0,265.0,34.5,27.6,37.9,245.0,44.8,37.9,17.2,74,77,80,79,78,81,67,67,80,77,77
2023,3345,ESCUELA LOMAS DE PUTAGAN,COLBÚN,4 básico,Región del Maule,0.912280701754386,Rural,66,Municipal,Medio bajo,82.0,71.0,78.0,81.0,301.0,«,«,«,231.0,«,«,«,80,85,85,74,78,87,79,62,75,77,75
2023,2453,LICEO JOSÉ GREGORIO ARGOMEDO,San Fernando,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.893877551020408,Urbano,816,Part. subvencionado,Medio bajo,75.0,70.0,76.0,72.0,273.0,36.5,19.2,44.2,248.0,49,41.2,9.8,75,76,78,81,72,80,63,64,77,68,69
2023,2453,LICEO JOSÉ GREGORIO ARGOMEDO,San Fernando,II medio,Región del Libertador Gral. Bernardo O’Higgins,0.872427983539095,Urbano,816,Part. subvencionado,Medio bajo,71.0,75.0,79.0,74.0,233.0,74.6,19.4,6,246.0,56.1,36.4,7.6,69,74,76,83,77,80,66,69,83,74,77
2023,12547,COLEGIO SAUCACHE,Arica,4 básico,Región de Arica y Parinacota,0.826787512588117,Urbano,1839,Part. subvencionado,Medio,74.0,72.0,76.0,70.0,275.0,26.6,26.6,46.8,281.0,18,42.3,39.6,72,76,77,77,70,76,65,65,78,72,73
2023,12547,COLEGIO SAUCACHE,Arica,II medio,Región de Arica y Parinacota,0.806697108066971,Urbano,1839,Part. subvencionado,Medio bajo,70.0,72.0,75.0,71.0,229.0,67.6,24.1,8.3,233.0,67.4,27,5.7,69,71,77,74,69,78,64,67,78,72,75
2023,2007,COLEGIO PARTIC. JULIO MONTT SALAMANCA,Casablanca,4 básico,Región de Valparaíso,0.828571428571429,Urbano,408,Part. subvencionado,Medio,67.0,67.0,71.0,65.0,256.0,40.7,18.5,40.7,234.0,59.3,29.6,11.1,65,68,69,70,65,67,64,63,76,63,74
2023,2007,COLEGIO PARTIC. JULIO MONTT SALAMANCA,Casablanca,II medio,Región de Valparaíso,0.846153846153846,Urbano,408,Part. subvencionado,Medio bajo,77.0,72.0,79.0,69.0,254.0,48.1,33.3,18.5,214.0,85.7,14.3,0,73,81,72,84,68,79,59,66,80,71,79
2023,6381,ESCUELA PARTICULAR PURALACO,TOLTÉN,4 básico,Región de La Araucanía,0.957446808510638,Rural,148,Part. subvencionado,Medio bajo,85.0,83.0,89.0,76.0,247.0,«,«,«,242.0,«,«,«,83,87,92,87,76,79,73,75,91,83,89
2023,20297,ESCUELA NUEVO AMANECER DE QUILACO,Padre Las Casas,4 básico,Región de La Araucanía,0.98,Rural,73,Part. subvencionado,Bajo,78.0,77.0,84.0,64.0,205.0,«,«,«,203.0,«,«,«,71,81*,91,70,72,61,61,74,86,71,90
2023,2552,LICEO BICENTENARIO INSTITUTO POLITECNICO SANTA CRUZ,Santa Cruz,II medio,Región del Libertador Gral. Bernardo O’Higgins,0.943791946308725,Urbano,1235,Municipal,Bajo,70.0,72.0,71.0,71.0,221.0,73.2,21.1,5.7,243.0,60.5,30.2,9.3,68,72,74,71,70,78,65,66,78,73,70
2023,1,LICEO POLITECNICO ARICA,Arica,II medio,Región de Arica y Parinacota,0.947019867549669,Urbano,787,Servicio local de educación,Bajo,74.0,72.0,76.0,74.0,208.0,81.8,15.9,2.3,214.0,79.5,17,3.4,70,78,79,72,76,80,67,67,79,71,78
2023,24300,LICEO GABRIELA MISTRAL,Natales,II medio,Región de Magallanes y de la Antártica Chilena,0.773255813953488,Urbano,344,Municipal,Medio bajo,73.0,74.0,74.0,63.0,221.0,76.6,18.8,4.7,225.0,74.2,22.7,3,72,73,73,76,62,71,56,68,82,72,74
2023,25001,COLEGIO GREENLAND SCHOOL,Estación Central,4 básico,,,,1721,Particular pagado,Alto,77.0,80.0,82.0,75.0,323.0,4.7,12.4,82.9,319.0,2.3,22.9,74.8,76,78,85,84,76,79,68,73,84,83,79
2023,25001,COLEGIO GREENLAND SCHOOL,Estación Central,II medio,,,,1721,Particular pagado,Alto,76.0,77.0,81.0,73.0,294.0,9.8,42.7,47.6,336.0,3.7,42,54.3,75,78,82,80,69,78,73,72,83,76,81
2023,24204,LICEO ARTURO PRAT CHACON,Cisnes,II medio,Región de Aysén del Gral. Carlos Ibáñez del Campo,0.798913043478261,Urbano,196,Municipal,Medio bajo,78.0,77.0,80.0,72.0,239.0,61.8,35.3,2.9,236.0,62.5,34.4,3.1,77*,78*,79*,78*,69*,77*,68*,70*,82*,79*,82*
2023,2129,COLEGIO AURORA DE CHILE,RANCAGUA,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.805337519623234,Urbano,803,Municipal,Medio,79.0,83.0,83.0,79.0,306.0,5.2,20.8,74,298.0,13,32.5,54.5,78,80,85,89,83,83,73,75,90,84,74
2023,10730,ESC.BASICA SAN ANTONIO DE NALTAGUA,ISLA DE MAIPO,4 básico,Región Metropolitana de Santiago,0.926470588235294,Rural,233,Municipal,Bajo,73.0,71.0,77.0,64.0,248.0,33.3,38.9,27.8,217.0,84.2,15.8,0,71,74,72,75,69,60,62,65,81,68,82
2023,606,ESCUELA BASICA SAN ANDRES,La Higuera,4 básico,Región de Coquimbo,0.833333333333333,Rural,23,Municipal,Bajo,80.0,77.0,86.0,68.0,222.0,«,«,«,184.0,«,«,«,77,82,91,85,61,68,74,72,80,79,83
2023,5276,ESCUELA BASICA TOLPAN,RENAICO,4 básico,Región de La Araucanía,0.933333333333333,Rural,8,Municipal,Medio bajo,81.0,94.0,95.0,79.0,275.0,«,«,«,264.0,«,«,«,75,88,95,93,88,81,69,85,100,97,97
2023,6421,ESCUELA PARTICULAR BAUTISTA,Teodoro Schmidt,4 básico,Región de La Araucanía,0.909090909090909,Urbano,284,Part. subvencionado,Medio bajo,84.0,83.0,87.0,78.0,278.0,22.7,27.3,50,241.0,40.9,54.5,4.5,82,85,89,87,79,81,73,77,89,83,86
2023,7693,ESCUELA RURAL PELLINES DEL SALTO,Puerto Montt,4 básico,Región de Los Lagos,1.0,Rural,14,Municipal,Bajo,66.0,87.0,80.0,69.0,303.0,«,«,«,220.0,«,«,«,62,70,79,88,63,79,63,82,88,91,75
2023,3641,INSTITUTO INDUSTRIAL SUPERIOR DE CHILLÁN,Chillán,II medio,Región de Ñuble,0.955598455598456,Urbano,451,Corp de administración delegada,Bajo,77.0,79.0,82.0,73.0,210.0,80.3,15.2,4.5,221.0,73,23,4.1,75,78,84,83,75,76,69,73,85,79,81
2023,7770,ESCUELA RURAL SANTA TERESITA DE LOS ANDES,COCHAMÓ,4 básico,Región de Los Lagos,1.0,Rural,3,Municipal,Bajo,63.0,83.0,77.0,75.0,280.0,«,«,«,250.0,«,«,«,58,69,77,69,81,73,70,82,91,74,86
2023,6780,ESCUELA FERNANDO SANTIVAN,Valdivia,4 básico,Región de Los Ríos,0.943060498220641,Urbano,279,Municipal,Medio bajo,80.0,80.0,82.0,74.0,271.0,15.4,50,34.6,251.0,39.3,53.6,7.1,75,84,82,80,74,81,67,73,87,79,82
2023,1162,ESCUELA PARTICULAR JUAN PABLO II,Petorca,4 básico,Región de Valparaíso,0.96875,Rural,42,Part. subvencionado,Bajo,81.0,86.0,93.0,76.0,271.0,«,«,«,281.0,«,«,«,76,85,94,87,80,75,74,79,94,85,97
2023,2973,LICEO ABATE MOLINA,Talca,II medio,Región del Maule,0.768826619964974,Urbano,2006,Municipal,Medio,71.0,73.0,74.0,69.0,262.0,37.6,36.6,25.8,260.0,47.6,32.4,20,69,73,77,75,72,71,63,68,79,73,69
2023,4989,ESCUELA VICTOR DOMINGO SILVA,Coronel,4 básico,Región del Biobío,0.946488294314381,Urbano,332,Municipal,Medio bajo,76.0,76.0,81.0,74.0,244.0,50,30,20,235.0,57.9,31.6,10.5,74,79,82,78,75,83,66,70,86,72,82
2023,9281,LICEO BICENTENARIO DE EXCELENCIA BENJAMIN VICUNA MACKENNA,La Florida,II medio,Región Metropolitana de Santiago,0.845953002610966,Urbano,421,Municipal,Medio bajo,68.0,67.0,68.0,61.0,226.0,68.2,25.9,5.9,231.0,65.4,34.6,0,66,70,68,68,62,68,53,64,71,67,69
2023,3520,ESCUELA MARIANO LATORRE,SAN JAVIER,4 básico,Región del Maule,0.962962962962963,Rural,20,Municipal,Bajo,78.0,88.0,78.0,74.0,,«,«,«,,«,«,«,75,82,70,75,72,89,61,81,93,89,91
2023,3263,ESCUELA MAITENES,Linares,4 básico,Región del Maule,0.983050847457627,Rural,131,Municipal,Bajo,73.0,76.0,77.0,71.0,234.0,53.3,20,26.7,238.0,53.3,33.3,13.3,70,76,75,77,69,79,65,71,83,72,78
2023,14719,MATURANA SCHOOL,Villa Alemana,4 básico,Región de Valparaíso,0.9,Urbano,104,Part. subvencionado,Medio bajo,71.0,77.0,78.0,59.0,244.0,«,«,«,244.0,«,«,«,67,74,68,77,66,48,61,71,83,76,88
2023,6427,ESCUELA PARTICULAR QUILMER,Teodoro Schmidt,4 básico,Región de La Araucanía,1.0,Rural,35,Part. subvencionado,Bajo,87.0,77.0,63.0,63.0,263.0,«,«,«,243.0,«,«,«,81,94,62,63,57,73,58,69,83,80,65
2023,15535,ESCUELA SANTA TERESA DE AVILA,Rengo,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.897297297297297,Rural,257,Municipal,Medio bajo,74.0,71.0,74.0,70.0,240.0,54.5,27.3,18.2,232.0,59.1,31.8,9.1,72,75,74,77,70,75,65,66,76,71,71
