Año,RBD,Colegio,Comuna,Nivel,Region,IVE,Rural,MATRICULA_BASICA_MEDIA,Dependencia,GSE,Autoestima académica y motivación escolar,Clima de convivencia escolar,Participación y formación ciudadana,Hábitos de vida saludables,Simce Lenguaje,Len Nivel Insuficiente,Len Nivel Elemental,Len Nivel Adecuado,Simce Matemática,Mat Nivel Insuficiente,Mat Nivel Elemental,Mat Nivel Adecuado,Autopercepción y autovaloración académica,Motivación escolar,Sentido de pertenencia,Vida democrática,Hábitos de autocuidado,Hábitos alimenticios,Hábitos de vida activa,Ambiente de respeto,Ambiente organizado,Ambiente seguro,Participación
2023,2903,COLEGIO DR. MANUEL AVILES INOSTROZA,Licantén,4 básico,Región del Maule,0.914634146341463,Rural,214,Municipal,Medio bajo,73.0,72.0,71.0,73.0,292.0,9.1,36.4,54.5,265.0,36.4,36.4,27.3,70,76,69,66,72,80,67,65,82,68,76
2023,12323,CENTRO EDUCACIONAL CRISOL,Viña del Mar,4 básico,Región de Valparaíso,0.918552036199095,Urbano,216,Part. subvencionado,Medio bajo,69.0,80.0,78.0,68.0,265.0,35.5,29,35.5,252.0,45.2,45.2,9.7,67,71,77,76,69,75,60,72,88,80,82
2023,24803,ESCUELA BASICA PART GRATUITA CASA AZUL,La Granja,4 básico,Región Metropolitana de Santiago,0.864406779661017,Urbano,153,Part. subvencionado,Medio bajo,80.0,77.0,82.0,71.0,253.0,50,21.4,28.6,226.0,64.3,14.3,21.4,76,84,82,79,72,74,68,73,86,73,85
2023,1893,ESCUELA BASICA DARIO SALAS,Quilpué,4 básico,Región de Valparaíso,0.907563025210084,Urbano,281,Municipal,Medio bajo,69.0,69.0,74.0,66.0,236.0,50,36.4,13.6,218.0,71.4,28.6,0,68,71,73,69,64,71,59*,63,77,65,80
2023,770,COLEGIO AMALIA ERRAZURIZ,OVALLE,4 básico,,,,590,Particular pagado,Alto,77.0,84.0,83.0,72.0,313.0,2.6,21.1,76.3,295.0,17.5,35,47.5,75,80,89,84,72,81,65,77,87,87,76
2023,770,COLEGIO AMALIA ERRAZURIZ,OVALLE,II medio,,,,590,Particular pagado,Alto,76.0,81.0,82.0,73.0,310.0,14.7,17.6,67.6,334.0,5.7,34.3,60,74,78,83,83,75,83,61,75,86,82,79
2023,14643,CASABLANCA BILINGUAL SCHOOL,CASABLANCA,4 básico,Región de Valparaíso,0.718918918918919,Urbano,289,Part. subvencionado,Medio alto,73.0,75.0,78.0,61.0,264.0,33.3,19,47.6,249.0,50,30,20,72,73,74,82,60,64,61,72,81,71,78
2023,14643,CASABLANCA BILINGUAL SCHOOL,CASABLANCA,II medio,Región de Valparaíso,0.755102040816327,Urbano,289,Part. subvencionado,Medio bajo,74.0,64.0,69.0,58.0,246.0,47.8,39.1,13,231.0,68.4,15.8,15.8,73,75,68,63,56,64,53,62,70,59,77
2023,8358,ESCUELA JOSE ANTOLIN SILVA ORMENO,Coyhaique,4 básico,Región de Aysén del Gral. Carlos Ibáñez del Campo,0.864406779661017,Rural,88,Municipal,Medio bajo,68.0,63.0,63.0,58.0,229.0,«,«,«,223.0,«,«,«,67,69,65,59,57,68,50,60,67,64,64
2023,8415,ESCUELA CAPITAN JUAN LADRILLERO,NATALES,4 básico,Región de Magallanes y de la Antártica Chilena,0.833333333333333,Urbano,501,Municipal,Medio bajo,74.0,74.0,76.0,70.0,256.0,40,30,30,237.0,54.8,35.7,9.5,71,77,77,74,71,75,62,68,79,75,76
2023,14504,COLEGIO CRISTIANO CON-CON,Concón,4 básico,Región de Valparaíso,0.818548387096774,Urbano,434,Part. subvencionado,Medio,75.0,80.0,80.0,76.0,277.0,18.2,40.9,40.9,255.0,45.8,25,29.2,74,76,76,81,76,84,69,71,87,83,84
2023,14504,COLEGIO CRISTIANO CON-CON,Concón,II medio,Región de Valparaíso,0.88135593220339,Urbano,434,Part. subvencionado,Medio bajo,72.0,79.0,79.0,71.0,238.0,61.8,26.5,11.8,216.0,74.2,25.8,0,71,74,79,81,66,78,70,73,86,79,76
2023,10756,ESCUELA SONIA PLAZA CASTRO,PEÑAFLOR,4 básico,Región Metropolitana de Santiago,0.901960784313726,Urbano,232,Municipal,Bajo,72.0,79.0,76.0,64.0,259.0,20,46.7,33.3,254.0,40,33.3,26.7,69,75,73,73,62,81,49,69,85,82,82
2023,3122,ESCUELA EL CANELO,Maule,4 básico,Región del Maule,0.974025974025974,Rural,107,Municipal,Medio bajo,81.0,84.0,78.0,78.0,258.0,«,«,«,271.0,«,«,«,79,83,74,82,80,86,68,77,92,84,77
2023,25544,ESC. ESP. Y BAS. FRANCES DE LA PINTANA,La Pintana,4 básico,Región Metropolitana de Santiago,0.966666666666667,Urbano,491,Part. subvencionado,Bajo,70.0,71.0,66.0,60.0,239.0,45.5,40.9,13.6,221.0,68.2,27.3,4.5,68,71,62,60,60,67,54,64,78,71,75
2023,3906,ESCUELA SELVA NEGRA,San Ignacio,4 básico,Región de Ñuble,0.966666666666667,Rural,43,Municipal,Medio bajo,77.0,73.0,81.0,70.0,233.0,«,«,«,231.0,«,«,«,72,82,75,85,70,72,66,71,84,64,82
2023,2407,ESCUELA MUNICIPAL CHILLEHUE,Coinco,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.931623931623932,Rural,131,Municipal,Medio bajo,83.0,86.0,91.0,81.0,253.0,27.3,63.6,9.1,243.0,60,30,10,81,86,88,95,82,86,76,79,91,87,91
2023,5119,ESCUELA LAS DUNAS,Los Álamos,4 básico,Región del Biobío,0.988372093023256,Rural,105,Municipal,Bajo,88.0,79.0,91.0,83.0,249.0,«,«,«,223.0,«,«,«,82,93,94,93,84,89,77,75,84,78,87
2023,332,ESCUELA GABRIELA MISTRAL,ANTOFAGASTA,4 básico,Región de Antofagasta,0.862785862785863,Urbano,566,Municipal,Medio bajo,75.0,69.0,75.0,64.0,250.0,47.5,26.2,26.2,233.0,62.9,29,8.1,72,78,78,71,68,63,59,63,77,66,75
2023,7260,ESCUELA RURAL CHAMPULLI,Río Bueno,4 básico,Región de Los Ríos,0.892307692307692,Rural,64,Municipal,Bajo,76.0,79.0,81.0,65.0,292.0,«,«,«,260.0,«,«,«,72,80,83,72,67,69,58,71,84,82,87
2023,2220,COLEGIO PARTICULAR SAN MARTIN,GRANEROS,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.922330097087379,Urbano,251,Part. subvencionado,Medio bajo,66.0,75.0,65.0,57.0,258.0,36.8,31.6,31.6,247.0,38.9,33.3,27.8,65,67,64,63,56,64,52,66,82,76,68
2023,16453,COLEGIO ALBORADA,Linares,4 básico,,,,764,Particular pagado,Alto,80.0,82.0,84.0,68.0,313.0,7.1,28.6,64.3,311.0,3.6,30.4,66.1,79,81,87,88,66,72,67,79,86,82,76
2023,16453,COLEGIO ALBORADA,Linares,II medio,,,,764,Particular pagado,Alto,76.0,77.0,76.0,65.0,317.0,0,22.6,77.4,372.0,0,16.7,83.3,74,77,75,76,65,69,61,74,82,75,78
2023,13188,COLEGIO CERVANTINO,Copiapó,4 básico,Región de Atacama,0.478102189781022,Urbano,1360,Part. subvencionado,Medio alto,73.0,74.0,79.0,72.0,283.0,19.2,25.6,55.1,266.0,25.9,50.6,23.5,70,76,81,81,73,79,63,70,78,72,74
2023,13188,COLEGIO CERVANTINO,Copiapó,II medio,Región de Atacama,0.488817891373802,Urbano,1360,Part. subvencionado,Medio alto,68.0,74.0,75.0,68.0,249.0,47.1,35.3,17.6,264.0,46.5,33.7,19.8,68,69,76,74,69,71,64,71,78,73,74
2023,4134,ESCUELA BASICA TALHUAN,Ninhue,4 básico,Región de Ñuble,1.0,Rural,48,Municipal,Bajo,74.0,77.0,80.0,76.0,308.0,«,«,«,251.0,«,«,«,74,74,91,77,74,85,69,68,87,77,73
2023,2579,INSTITUTO REGIONAL FEDERICO ERRAZURIZ,Santa Cruz,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.731755424063116,Urbano,1728,Part. subvencionado,Medio,73.0,75.0,77.0,71.0,318.0,8.7,14.4,76.9,312.0,2.9,23.8,73.3,72,73,78,80,68,80,64,67,78,79,72
2023,2579,INSTITUTO REGIONAL FEDERICO ERRAZURIZ,Santa Cruz,II medio,Región del Libertador Gral. Bernardo O’Higgins,0.724070450097847,Urbano,1728,Part. subvencionado,Medio,75.0,77.0,81.0,75.0,293.0,11.6,37.5,50.9,335.0,9.1,24.2,66.7,74,76,84,79,74,80,70,72,83,77,81
2023,13573,COLEGIO TAMELCURA,OVALLE,4 básico,Región de Coquimbo,0.5625,Urbano,610,Part. subvencionado,Medio alto,80.0,79.0,81.0,73.0,297.0,13.2,21.1,65.8,271.0,20.5,56.4,23.1,77,83,86,82,71,80,68,74,81,83,74
2023,13573,COLEGIO TAMELCURA,OVALLE,II medio,Región de Coquimbo,0.607734806629834,Urbano,610,Part. subvencionado,Medio,69.0,75.0,74.0,65.0,282.0,28.2,33.3,38.5,282.0,25.6,48.7,25.6,67,72,72,72,66,76,54,72,80,75,79
2023,42162,ESCUELA BASICA COLEGIO SAN FERNANDO DE BUIN-ORIENTE,BUIN,4 básico,,,,312,Particular pagado,Alto,74.0,75.0,78.0,68.0,278.0,26.3,31.6,42.1,279.0,5.3,68.4,26.3,72,77,75,79,62,79,64,71,82,72,79
2023,1417,COLEGIO BOLONIA,LA CRUZ,4 básico,Región de Valparaíso,0.828828828828829,Rural,136,Municipal,Medio,77.0,74.0,82.0,72.0,231.0,62.5,6.3,31.3,208.0,86.7,13.3,0,74,79,79,82,72,77,67,69,83,71,84
2023,25172,COLEGIO PUMAHUE,Peñalolén,4 básico,,,,1869,Particular pagado,Alto,68.0,72.0,72.0,65.0,303.0,10.2,23.8,66,291.0,12.7,40.7,46.7,68,69,73,73,65,72,58,67,76,72,69
2023,25172,COLEGIO PUMAHUE,Peñalolén,II medio,,,,1869,Particular pagado,Alto,71.0,74.0,73.0,64.0,303.0,5,32.7,62.4,334.0,1.9,42.5,55.7,71,72,74,72,67,74,52,72,76,74,73
2023,26260,LINCOLN COLLEGE PUDAHUEL,Pudahuel,4 básico,Región Metropolitana de Santiago,0.514780835881753,Urbano,1691,Part. subvencionado,Medio alto,75.0,74.0,77.0,73.0,274.0,25.9,33.9,40.2,250.0,51.8,34.2,14,73,77,80,80,71,81,66,70,81,71,70
2023,26260,LINCOLN COLLEGE PUDAHUEL,Pudahuel,II medio,Región Metropolitana de Santiago,0.542239685658153,Urbano,1691,Part. subvencionado,Medio,71.0,70.0,71.0,67.0,253.0,47.2,34.5,18.3,266.0,43.2,34.2,22.6,70,72,72,71,65,75,62,65,75,69,69
2023,8569,ESCUELA BASICA REPUBLICA DEL ECUADOR,Santiago,4 básico,Región Metropolitana de Santiago,0.738255033557047,Urbano,632,Municipal,Medio,76.0,75.0,82.0,72.0,266.0,32.8,26.2,41,250.0,41.9,38.7,19.4,74,78,83,85,73,78,67,68,81,74,79
2023,9489,LICEO COMERCIAL JAVIERA Y J L CARRERA N1,SAN MIGUEL,II medio,Región Metropolitana de Santiago,0.807560137457045,Urbano,315,Part. subvencionado,Medio bajo,72.0,72.0,73.0,69.0,237.0,54.1,37.8,8.1,222.0,78.7,18.7,2.7,70,74,67,77,72,77,57,65,82,69,76
2023,40017,COLEGIO INFANTES DE LIMACHE,Limache,4 básico,Región de Valparaíso,0.784810126582278,Urbano,152,Part. subvencionado,Medio,72.0,80.0,73.0,72.0,266.0,36.4,27.3,36.4,247.0,45.5,36.4,18.2,72,71,76,71,71,86,58,73,87,81,71
2023,4999,ESCUELA BASICA RAMON FREIRE SERRANO,Coronel,4 básico,Región del Biobío,0.91304347826087,Urbano,176,Municipal,Medio bajo,70.0,74.0,80.0,67.0,254.0,43.8,25,31.3,241.0,56.3,31.3,12.5,66,73,80,78,70,70,59,70,84,68,82
2023,4983,LICEO YOBILO DE CORONEL,Coronel,II medio,Región del Biobío,0.908616187989556,Urbano,520,Municipal,Bajo,72.0,79.0,80.0,74.0,232.0,66.7,24.7,8.6,227.0,71.7,23.9,4.3,70,74,79,81,74,78,70,70,85,81,80
2023,3256,ESCUELA RAMON BELMAR SALDIAS,Linares,4 básico,Región del Maule,0.832271762208068,Urbano,528,Municipal,Medio,70.0,69.0,71.0,72.0,290.0,20.4,22.2,57.4,272.0,27.8,42.6,29.6,68,72,74,76,74,79,62,62,75,71,63
2023,11979,COLEGIO MIGUEL ANGEL,La Pintana,4 básico,Región Metropolitana de Santiago,0.95852534562212,Urbano,241,Part. subvencionado,Medio bajo,72.0,66.0,76.0,64.0,223.0,66.7,22.2,11.1,206.0,82.4,17.6,0,65,79,72,75,67,72,54,63,74,61,82
2023,9867,CENTRO DE EDUC. TECN.PROFESIONAL CODEDUC,Maipú,4 básico,Región Metropolitana de Santiago,0.86697247706422,Urbano,830,Municipal,Medio bajo,74.0,74.0,76.0,65.0,251.0,32,32,36,248.0,44,44,12,71,78,73,75,65,74,55,68,82,73,79
2023,9867,CENTRO DE EDUC. TECN.PROFESIONAL CODEDUC,Maipú,II medio,Región Metropolitana de Santiago,0.892605633802817,Urbano,830,Municipal,Medio bajo,74.0,73.0,76.0,69.0,215.0,74.3,19.3,6.4,215.0,77.4,20.8,1.9,72,76,78,77,68,78,61,67,79,74,73
2023,2563,ESCUELA MUNICIPAL DE LA PATAGUA,Santa Cruz,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.894736842105263,Rural,88,Municipal,Medio bajo,74.0,81.0,76.0,,337.0,«,«,«,282.0,«,«,«,75,74,74,71,-,-,-,72,86,84,83
2023,24233,LICEO FRANCISCO XAVIER BUTINA,Coyhaique,4 básico,Región de Aysén del Gral. Carlos Ibáñez del Campo,0.84375,Urbano,405,Part. subvencionado,Medio,75.0,80.0,82.0,70.0,267.0,27.6,27.6,44.8,248.0,44.8,44.8,10.3,74,76,83,82,71,77,63,73,86,81,80
2023,24233,LICEO FRANCISCO XAVIER BUTINA,Coyhaique,II medio,Región de Aysén del Gral. Carlos Ibáñez del Campo,0.823529411764706,Urbano,405,Part. subvencionado,Medio bajo,73.0,82.0,81.0,67.0,250.0,40,50,10,241.0,55,45,0,70,76,80,81,74,70,57,72,90,85,81
2023,3720,DEUTSCHE SCHULE CHILLAN,Chillán,4 básico,,,,723,Particular pagado,Alto,76.0,82.0,84.0,69.0,313.0,7.8,17.2,75,290.0,9.4,48.4,42.2,74,78,87,87,67,78,63,76,87,85,77
2023,3720,DEUTSCHE SCHULE CHILLAN,Chillán,II medio,,,,723,Particular pagado,Alto,76.0,81.0,84.0,67.0,291.0,15.6,25,59.4,358.0,3.1,18.8,78.1,75,76,87,81,64,68,70,76,86,81,83
2023,10239,ESCUELA ESTADO DE MICHIGAN,Quilicura,4 básico,Región Metropolitana de Santiago,0.865454545454546,Urbano,768,Municipal,Medio bajo,70.0,68.0,69.0,65.0,250.0,50.8,22.2,27,245.0,51.5,34.8,13.6,67,73,69,69,64,71,60,64,76,65,71
2023,14879,"LICEO PART, MIXTO SAN FELIPE",SAN FELIPE,4 básico,Región de Valparaíso,0.862862862862863,Urbano,1946,Part. subvencionado,Medio bajo,70.0,70.0,73.0,67.0,245.0,56.3,21.8,21.8,235.0,59.1,31.8,9.1,67,73,73,70,68,73,60,63,75,71,75
2023,14879,"LICEO PART, MIXTO SAN FELIPE",SAN FELIPE,II medio,Región de Valparaíso,0.888235294117647,Urbano,1946,Part. subvencionado,Medio bajo,73.0,70.0,73.0,67.0,230.0,68.1,21.1,10.8,227.0,72.7,21.5,5.8,70,75,73,72,66,73,61,64,77,70,73
2023,1421,LICEO SAN ISIDRO,La Cruz,4 básico,Región de Valparaíso,0.852140077821012,Urbano,400,Part. subvencionado,Medio,72.0,74.0,78.0,70.0,239.0,52.4,33.3,14.3,238.0,54.5,36.4,9.1,69,75,79,80,66,76,69,66,79,77,76
2023,1421,LICEO SAN ISIDRO,La Cruz,II medio,Región de Valparaíso,0.804878048780488,Urbano,400,Part. subvencionado,Medio bajo,66.0,79.0,75.0,69.0,216.0,82.4,17.6,0,225.0,70.6,29.4,0,65,67,79,73,68,79,61,72,83,82,74
2023,25382,COLEGIO SAINT CHARLES COLLEGE LA FLORIDA,La Florida,4 básico,Región Metropolitana de Santiago,0.807308970099668,Urbano,528,Part. subvencionado,Medio,69.0,74.0,75.0,68.0,271.0,25,31.3,43.8,265.0,26.7,50,23.3,68,69,74,74,65,77,62,67,79,77,77
2023,25382,COLEGIO SAINT CHARLES COLLEGE LA FLORIDA,La Florida,II medio,Región Metropolitana de Santiago,0.782894736842105,Urbano,528,Part. subvencionado,Medio,72.0,74.0,77.0,64.0,275.0,21.9,43.8,34.4,293.0,33.3,30,36.7,69,76,72,83,59,80,52,68,80,74,77
2023,10076,COMPLEJO EDUCACIONAL PEDRO PRADO,Lo Prado,4 básico,Región Metropolitana de Santiago,0.834905660377359,Urbano,957,Servicio local de educación,Medio bajo,78.0,77.0,77.0,67.0,279.0,17.4,43.5,39.1,268.0,27.3,36.4,36.4,75,80,79,76,68,74,60,70,84,75,78
2023,10076,COMPLEJO EDUCACIONAL PEDRO PRADO,Lo Prado,II medio,Región Metropolitana de Santiago,0.902397260273973,Urbano,957,Servicio local de educación,Bajo,70.0,71.0,75.0,73.0,223.0,74,19.8,6.1,216.0,76.5,22.7,0.8,68,72,75,74,73,80,66,63,77,73,74
2023,26045,ESCUELA  SAN PEDRO VALLE GRANDE,Lampa,4 básico,Región Metropolitana de Santiago,0.637345679012346,Urbano,1043,Part. subvencionado,Medio,66.0,62.0,65.0,62.0,257.0,37.9,33.3,28.8,245.0,49.3,35.2,15.5,65,68,68,67,60,70,55,60,67,60,59
2023,26045,ESCUELA  SAN PEDRO VALLE GRANDE,Lampa,II medio,Región Metropolitana de Santiago,0.669565217391304,Urbano,1043,Part. subvencionado,Medio,68.0,75.0,75.0,75.0,253.0,42.5,42.5,15,260.0,46.2,38.5,15.4,69,67,74,79,72,78,74,71,81,74,70
2023,8384,ESCUELA ALMIRANTE SIMPSON,Aysén,4 básico,Región de Aysén del Gral. Carlos Ibáñez del Campo,0.867132867132867,Urbano,168,Municipal,Medio bajo,81.0,77.0,87.0,76.0,264.0,33.3,25,41.7,262.0,46.2,7.7,46.2,78,85,87,90,75,85,69,73,86,72,86
2023,5122,LICEO CRISTO REDENTOR,Los Álamos,4 básico,Región del Biobío,0.898222940226171,Urbano,1065,Part. subvencionado,Medio bajo,77.0,78.0,80.0,71.0,244.0,50,31.7,18.3,231.0,59.3,33.9,6.8,73,80,82,83,72,75,66,73,84,76,77
2023,5122,LICEO CRISTO REDENTOR,Los Álamos,II medio,Región del Biobío,0.960835509138381,Urbano,1065,Part. subvencionado,Bajo,75.0,78.0,78.0,75.0,241.0,58.9,28.8,12.3,214.0,81.6,18.4,0,71,78,80,81,74,82,68,69,87,78,72
2023,1211,ESCUELA IGNACIO CARRERA PINTO,Los Andes,4 básico,Región de Valparaíso,0.889705882352941,Urbano,315,Municipal,Medio bajo,82.0,87.0,86.0,81.0,263.0,31.6,31.6,36.8,246.0,57.9,36.8,5.3,78,86,85,86,84,83,77,79,95,86,87
2023,7090,ESCUELA RURAL PUNAHUE,Panguipulli,4 básico,Región de Los Ríos,1.0,Rural,11,Municipal,Bajo,47.0,52.0,53.0,40.0,243.0,«,«,«,237.0,«,«,«,44,51,56,35,39,41,40,45,58,52,69
2023,10241,ESCUELA BASICA EL MANIO,Quilicura,4 básico,Región Metropolitana de Santiago,0.899350649350649,Urbano,342,Municipal,Medio bajo,87.0,77.0,87.0,73.0,253.0,37,37,25.9,240.0,55.6,37,7.4,84,90,86,88,78,72,68,71,86,74,86
2023,4586,ESCUELA BASICA MANQUIMAVIDA,Chiguayante,4 básico,Región del Biobío,0.916666666666667,Urbano,142,Servicio local de educación,Medio bajo,81.0,83.0,89.0,75.0,305.0,«,«,«,261.0,«,«,«,80,82,90,94,77,78,69,75,91,82,82
2023,14217,SUN VALLEY COLLEGE,CALLE LARGA,4 básico,,,,458,Particular pagado,Alto,72.0,77.0,77.0,67.0,281.0,20,23.3,56.7,273.0,20.7,41.4,37.9,71,74,81,71,65,72,64,70,82,79,78
2023,14217,SUN VALLEY COLLEGE,CALLE LARGA,II medio,,,,458,Particular pagado,Alto,79.0,73.0,85.0,67.0,264.0,37,37,25.9,282.0,40.7,25.9,33.3,77,80,84,83,66,75,60,69,76,72,87
2023,31500,ESC. BASICA Nº230 EL SEMBRADOR CASAS VIEJAS,Puente Alto,4 básico,Región Metropolitana de Santiago,0.806228373702422,Urbano,333,Part. subvencionado,Medio,64.0,61.0,65.0,70.0,266.0,32.4,32.4,35.3,246.0,45.7,45.7,8.6,64,64,62,65,72,73,64,57,68,58,68
2023,9834,COLEGIO POLITEC. MARIA GRISELDA VALLE S.,El Bosque,4 básico,Región Metropolitana de Santiago,0.937743190661479,Urbano,1844,Part. subvencionado,Medio bajo,75.0,71.0,74.0,65.0,245.0,50.6,25.9,23.5,243.0,51.2,36.6,12.2,71,78,75,73,67,69,60,64,79,70,75
2023,9834,COLEGIO POLITEC. MARIA GRISELDA VALLE S.,El Bosque,II medio,Región Metropolitana de Santiago,0.962797619047619,Urbano,1844,Part. subvencionado,Bajo,72.0,72.0,71.0,67.0,227.0,66.9,24.5,8.6,230.0,68.8,25.5,5.7,70,74,73,73,68,72,61,63,76,75,68
2023,24971,COLEGIO EL ENCUENTRO,PEÑALOLÉN,4 básico,,,,224,Particular pagado,Alto,69.0,78.0,75.0,70.0,310.0,6.3,6.3,87.5,297.0,6.3,43.8,50,68,70,72,79,66,81,62,71,86,78,73
2023,24971,COLEGIO EL ENCUENTRO,PEÑALOLÉN,II medio,,,,224,Particular pagado,Alto,75.0,76.0,83.0,72.0,227.0,71.4,21.4,7.1,262.0,35.7,35.7,28.6,72,77,77,87,70,80,66,71,82,75,85
2023,6006,ESCUELA PARTICULAR ALAMEDA,Cunco,4 básico,Región de La Araucanía,0.949152542372881,Rural,58,Part. subvencionado,Bajo,56.0,66.0,55.0,53.0,184.0,«,«,«,206.0,«,«,«,52,59,49,45,54,67,39,58,69,73,71
2023,26155,ESCUELA BASICA N°2145 COLEGIO DUNALASTAIR PEÑALOLÉN,Peñalolén,4 básico,,,,1039,Particular pagado,Alto,78.0,80.0,81.0,69.0,321.0,5.6,13.5,80.9,322.0,3.3,18.9,77.8,77,80,82,86,73,74,61,73,87,80,74
2023,26155,ESCUELA BASICA N°2145 COLEGIO DUNALASTAIR PEÑALOLÉN,Peñalolén,II medio,,,,1039,Particular pagado,Alto,75.0,76.0,77.0,75.0,305.0,7.5,31.3,61.2,343.0,6.7,18.3,75,74,76,74,79,71,83,70,72,82,74,77
2023,1526,ESCUELA REPUBLICA DEL PARAGUAY,Valparaíso,4 básico,Región de Valparaíso,0.887005649717514,Urbano,212,Servicio local de educación,Medio bajo,74.0,73.0,80.0,67.0,266.0,40,20,40,234.0,70.6,23.5,5.9,73,75,78,79,67,74,60,69,80,71,84
2023,5814,COLEGIO SANTA CRUZ,Temuco,4 básico,Región de La Araucanía,0.542857142857143,Urbano,1120,Part. subvencionado,Medio alto,71.0,74.0,74.0,65.0,279.0,21,29,50,272.0,24.2,41.9,33.9,69,72,75,75,64,71,60,69,78,75,72
