Año,RBD,Colegio,Comuna,Nivel,Region,IVE,Rural,MATRICULA_BASICA_MEDIA,Dependencia,GSE,Autoestima académica y motivación escolar,Clima de convivencia escolar,Participación y formación ciudadana,Hábitos de vida saludables,Simce Lenguaje,Len Nivel Insuficiente,Len Nivel Elemental,Len Nivel Adecuado,Simce Matemática,Mat Nivel Insuficiente,Mat Nivel Elemental,Mat Nivel Adecuado,Autopercepción y autovaloración académica,Motivación escolar,Sentido de pertenencia,Vida democrática,Hábitos de autocuidado,Hábitos alimenticios,Hábitos de vida activa,Ambiente de respeto,Ambiente organizado,Ambiente seguro,Participación
2023,14699,COLEGIO FENIX,San Antonio,4 básico,Región de Valparaíso,0.65,Urbano,614,Part. subvencionado,Medio,72.0,80.0,77.0,73.0,296.0,8.1,29.7,62.2,282.0,20.5,41,38.5,71,73,82,74,73,84,63,73,83,84,76
2023,14699,COLEGIO FENIX,San Antonio,II medio,Región de Valparaíso,0.691011235955056,Urbano,614,Part. subvencionado,Medio,71.0,79.0,79.0,74.0,272.0,23.8,45.2,31,283.0,35.7,35.7,28.6,71,71,77,80,72,78,71,74,84,80,80
2023,25976,ESC. BASICA Nº 136 SAN SEBASTIAN DE PAINE,PAINE,4 básico,Región Metropolitana de Santiago,0.842639593908629,Urbano,401,Part. subvencionado,Medio,70.0,,77.0,68.0,288.0,17.1,31.4,51.4,284.0,13.5,45.9,40.5,68,72,75,76,68,76,60,-,-,-,80
2023,3754,ESCUELA BULI,San Carlos,4 básico,Región de Ñuble,0.934782608695652,Rural,45,Municipal,Bajo,76.0,84.0,76.0,66.0,258.0,«,«,«,256.0,«,«,«,72,80,70,77,64,79,56,74,91,85,82
2023,3112,ESCUELA CALLEJONES,Maule,4 básico,Región del Maule,0.951612903225807,Rural,138,Municipal,Medio bajo,73.0,76.0,82.0,75.0,266.0,30,10,60,251.0,40,50,10,69,78,84,90,73,84,68,70,84,72,74
2023,2551,LICEO MUNICIPAL DE SANTA CRUZ,Santa Cruz,II medio,Región del Libertador Gral. Bernardo O’Higgins,0.891167192429022,Urbano,644,Municipal,Bajo,74.0,75.0,76.0,73.0,240.0,52.8,31.9,15.3,244.0,60,31,9,71,76,76,79,74,80,64,69,80,76,73
2023,7015,LICEO BICENTENARIO DE EXCELENCIA CARLOS HAVERBECK RICHTER,Corral,II medio,Región de Los Ríos,0.931034482758621,Urbano,248,Municipal,Bajo,72.0,67.0,68.0,65.0,240.0,63.6,23.6,12.7,231.0,61.3,32.3,6.5,71,73,65,72,66,78,51,63,72,65,67
2023,25129,ESCUELA BASICA SAINT FRANCIS COLLEGE,Maipú,4 básico,Región Metropolitana de Santiago,0.828729281767956,Urbano,164,Part. subvencionado,Medio,65.0,67.0,68.0,60.0,273.0,27.8,27.8,44.4,249.0,52.9,29.4,17.6,64,67,64,70,58,72,50,61,69,70,71
2023,24327,LICEO EXPERIMENTAL UMAG,PUNTA ARENAS,4 básico,Región de Magallanes y de la Antártica Chilena,0.580645161290323,Urbano,844,Part. subvencionado,Medio alto,75.0,75.0,81.0,72.0,296.0,10.4,31.3,58.3,287.0,13.3,42.2,44.4,74,75,83,86,74,82,60,73,79,72,73
2023,24327,LICEO EXPERIMENTAL UMAG,PUNTA ARENAS,II medio,Región de Magallanes y de la Antártica Chilena,0.585714285714286,Urbano,844,Part. subvencionado,Medio,76.0,81.0,83.0,75.0,276.0,21.3,48,30.7,288.0,25.6,41,33.3,75,77,85,85,81,79,66,73,87,82,79
2023,26249,ESCUELA BASICA MIRAFLORES DE LAMPA,LAMPA,4 básico,Región Metropolitana de Santiago,0.828193832599119,Urbano,317,Part. subvencionado,Medio bajo,75.0,77.0,83.0,73.0,243.0,58.6,20.7,20.7,235.0,55.2,41.4,3.4,71,79,87,80,72,79,67,70,83,78,82
2023,1888,ESC.CDTE. ELEUTERIO RAMIREZ MOLINA,Quilpué,4 básico,Región de Valparaíso,0.864197530864198,Urbano,263,Municipal,Medio bajo,69.0,71.0,71.0,64.0,236.0,56.5,17.4,26.1,228.0,65.2,26.1,8.7,66,72,68,69,65,67,59,64,81,68,76
2023,14379,COLEGIO INTERNACIONAL SEK DEL PACIFICO,Concón,4 básico,,,,864,Particular pagado,Alto,68.0,72.0,73.0,64.0,284.0,23.4,26.6,50,274.0,18.2,50,31.8,67,69,76,73,65,70,57,68,76,71,70
2023,14379,COLEGIO INTERNACIONAL SEK DEL PACIFICO,Concón,II medio,,,,864,Particular pagado,Alto,77.0,80.0,82.0,67.0,285.0,20.8,33.3,45.8,312.0,7.8,43.1,49,76,77,88,85,72,71,59,76,84,81,74
2023,4985,ESCUELA BASICA PLAYAS NEGRAS,Coronel,4 básico,Región del Biobío,0.954545454545455,Urbano,148,Municipal,Medio bajo,71.0,69.0,72.0,67.0,243.0,62.5,12.5,25,216.0,81.3,18.8,0,70,73,70,72,67,71,63,65,80,63,75
2023,2271,ESCUELA MUNICIPAL SUECIA,REQUÍNOA,4 básico,Región del Libertador Gral. Bernardo O’Higgins,1.0,Rural,16,Municipal,Medio bajo,70.0,81.0,76.0,78.0,265.0,«,«,«,276.0,«,«,«,70,70,69,69,75,85,75,68,93,82,89
2023,13560,ESCUELA PADRE ALBERTO HURTADO CRUCHAGA,Coquimbo,4 básico,Región de Coquimbo,0.958139534883721,Urbano,254,Servicio local de educación,Bajo,78.0,79.0,81.0,74.0,260.0,33.3,37.5,29.2,250.0,52,32,16,75,81,77,86,76,77,68,69,87,80,80
2023,13626,COLEGIO SAN LUIS,Coquimbo,4 básico,Región de Coquimbo,0.864583333333333,Urbano,356,Part. subvencionado,Medio,84.0,81.0,88.0,74.0,280.0,39.1,17.4,43.5,273.0,39.1,26.1,34.8,81,86,85,93,80,74,69,73,89,80,85
2023,13626,COLEGIO SAN LUIS,Coquimbo,II medio,Región de Coquimbo,0.8,Urbano,356,Part. subvencionado,Medio bajo,76.0,85.0,83.0,74.0,246.0,60,28,12,218.0,74.1,25.9,0,74,79,82,87,72,80,68,75,92,88,81
2023,6051,LICEO BICENTENARIO   HOTELERIA Y TURISMO,Pucón,II medio,Región de La Araucanía,0.942934782608696,Urbano,359,Municipal,Medio bajo,73.0,74.0,78.0,78.0,235.0,58.9,28.8,12.3,226.0,70.7,26.7,2.7,71,74,77,77,81,81,71,69,79,74,80
2023,1268,ESCUELA BASICA JOSE DE SAN MARTIN,SAN FELIPE,4 básico,Región de Valparaíso,0.869909502262444,Urbano,904,Municipal,Medio bajo,68.0,67.0,70.0,62.0,252.0,44.2,26.7,29.1,245.0,46.1,38.2,15.7,67,70,69,70,62,69,55,61,75,66,70
2023,16510,ESCUELA ENRIQUE WEISS,LINARES,4 básico,Región del Maule,0.980769230769231,Urbano,56,Part. subvencionado,Bajo,75.0,77.0,87.0,73.0,299.0,«,«,«,248.0,«,«,«,73,77,88,91,73,86,60,70,83,78,83
2023,31064,COLEGIO ALBORADA DE LAMPA,Lampa,II medio,Región Metropolitana de Santiago,0.864406779661017,Urbano,392,Part. subvencionado,Bajo,81.0,78.0,80.0,74.0,245.0,60,20,20,229.0,66.7,25,8.3,79*,82*,83*,83*,72*,81*,70*,69*,85*,80*,76*
2023,7040,ESCUELA RURAL RUNCA,MÁFIL,4 básico,Región de Los Ríos,0.7,Rural,9,Municipal,Bajo,87.0,87.0,90.0,77.0,259.0,«,«,«,261.0,«,«,«,84,90,92,83,80,73,78,78,99,83,96
2023,1346,ESCUELA JORGE PRIETO LETELIER,LLAILLAY,4 básico,Región de Valparaíso,0.8375,Rural,86,Municipal,Medio bajo,81.0,80.0,86.0,70.0,225.0,70,20,10,210.0,90,10,0,77,85,89,83,73,73,63,76,85,78,87
2023,7185,ESCUELA PARTICULAR LOS AVELLANOS,La Unión,4 básico,Región de Los Ríos,1.0,Rural,19,Part. subvencionado,Bajo,67.0,72.0,60.0,54.0,199.0,«,«,«,213.0,«,«,«,65,69,46,59,59,59,45,65,81,69,76
2023,2858,ESCUELA LA PALMILLA,Molina,4 básico,Región del Maule,1.0,Rural,21,Municipal,Bajo,71.0,69.0,75.0,49.0,241.0,«,«,«,197.0,«,«,«,72,70,75,72,57,59,55*,61,77,70,76
2023,31394,NUEVA ALBORADA,Conchalí,4 básico,Región Metropolitana de Santiago,0.769230769230769,Urbano,245,Part. subvencionado,Medio,75.0,72.0,78.0,72.0,248.0,44.4,29.6,25.9,225.0,63,33.3,3.7,75,74,76,83,74,78,64,70,78,69,76
2023,8227,ESCUELA RURAL CHANQUIN,Chonchi,4 básico,Región de Los Lagos,0.923076923076923,Rural,28,Municipal,Bajo,66.0,70.0,65.0,55.0,260.0,«,«,«,227.0,«,«,«,67,65,65,52,52,64,49,64,75,71,79
2023,5009,COLEGIO PARTICULAR GABRIELA MISTRAL,Coronel,4 básico,Región del Biobío,0.746794871794872,Urbano,386,Part. subvencionado,Medio,76.0,,83.0,72.0,277.0,25,30,45,258.0,34.2,50,15.8,74,79,86,83,73,76,68,73,-,-,81
2023,9767,LICEO MADRE CECILIA LAZZERI,La Cisterna,4 básico,Región Metropolitana de Santiago,0.354984894259819,Urbano,1145,Part. subvencionado,Medio alto,67.0,73.0,76.0,65.0,287.0,18.8,27.5,53.6,271.0,20.5,53.4,26,66,67,78,78,61,70,62,69,76,72,74
2023,9767,LICEO MADRE CECILIA LAZZERI,La Cisterna,II medio,Región Metropolitana de Santiago,0.362776025236593,Urbano,1145,Part. subvencionado,Medio alto,71.0,76.0,80.0,68.0,281.0,22.5,29.6,47.9,300.0,19.4,43.1,37.5,69,73,81,79,64,78,63,71,84,74,79
2023,14885,COLEGIO LEONARDO DA VINCI,Llaillay,4 básico,Región de Valparaíso,0.496296296296296,Urbano,269,Part. subvencionado,Medio alto,72.0,77.0,80.0,72.0,252.0,50,18.8,31.3,256.0,43.8,37.5,18.8,70,73,79,83,74,77,65,73,80,78,78
2023,14885,COLEGIO LEONARDO DA VINCI,Llaillay,II medio,Región de Valparaíso,0.632352941176471,Urbano,269,Part. subvencionado,Medio,84.0,85.0,87.0,79.0,281.0,31.3,25,43.8,256.0,56.3,31.3,12.5,83,84,83,91,85,78,74,80,91,84,87
2023,7542,LICEO JOSE TORIBIO MEDINA,Río Negro,II medio,Región de Los Lagos,0.956043956043956,Urbano,258,Municipal,Bajo,70.0,74.0,76.0,72.0,238.0,57.1,30.6,12.2,227.0,77.6,10.2,12.2,69,72,74,77,73,81,62,65,81,77,76
2023,9684,COLEGIO SAN GREGORIO DE LA SALLE,La Granja,4 básico,Región Metropolitana de Santiago,0.805309734513274,Urbano,1090,Part. subvencionado,Medio,72.0,68.0,73.0,67.0,268.0,25.3,36.7,38,249.0,42.3,46.2,11.5,71,73,74,75,67,73,62,62,72,69,68
2023,9684,COLEGIO SAN GREGORIO DE LA SALLE,La Granja,II medio,Región Metropolitana de Santiago,0.861290322580645,Urbano,1090,Part. subvencionado,Medio bajo,74.0,74.0,81.0,71.0,250.0,52.7,27,20.3,260.0,41.9,50,8.1,73,76,81,84,70,78,65,66,83,74,78
2023,5893,ESCUELA PARTICULAR LAS CEREZAS,Perquenco,4 básico,Región de La Araucanía,1.0,Rural,23,Part. subvencionado,Bajo,81.0,71.0,79.0,61.0,247.0,«,«,«,230.0,«,«,«,79,84,78,66,63,61,60,64,79,70,92
2023,5422,ESCUELA BASICA LAS CARDAS,Victoria,4 básico,Región de La Araucanía,0.916666666666667,Rural,36,Municipal,Bajo,71.0,76.0,75.0,71.0,254.0,«,«,«,252.0,«,«,«,65,76,68,74,67,76,71,71,82,76,83
2023,4836,ESCUELA BASICA REPUBLICA DE PANAMA,Tomé,4 básico,Región del Biobío,0.936619718309859,Urbano,157,Municipal,Medio bajo,78.0,71.0,82.0,68.0,285.0,26.7,20,53.3,258.0,50,25,25,77,78,82,84,70,73,61,63,80,71,82
2023,523,ESCUELA ALONSO DE ERCILLA,La Serena,4 básico,Región de Coquimbo,0.882926829268293,Urbano,236,Municipal,Bajo,77.0,75.0,79.0,72.0,242.0,60.7,10.7,28.6,204.0,82.1,17.9,0,74,80,79,75,73,78,64,70,83,73,82
2023,452,ESCUELA GABRIELA MISTRAL,VALLENAR,4 básico,Región de Atacama,0.770440251572327,Urbano,399,Servicio local de educación,Medio,82.0,81.0,83.0,76.0,276.0,21.9,34.4,43.8,250.0,56.3,25,18.8,81,83,86,89,78,79,72,72,88,83,76
2023,15682,COLEGIO MAGISTER,RANCAGUA,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.664335664335664,Urbano,267,Part. subvencionado,Medio,77.0,77.0,80.0,70.0,251.0,31.3,50,18.8,227.0,68.8,12.5,18.8,74,80,80,80,72,75,64,66,90,74,82
2023,15682,COLEGIO MAGISTER,RANCAGUA,II medio,Región del Libertador Gral. Bernardo O’Higgins,0.606060606060606,Urbano,267,Part. subvencionado,Medio,76.0,80.0,82.0,72.0,249.0,52,32,16,276.0,44,28,28,74,79,78,86,77,77,63,73,89,77,83
2023,31006,COLEGIO LAS GAVIOTAS,Valdivia,4 básico,Región de Los Ríos,0.967741935483871,Rural,32,Part. subvencionado,Medio bajo,43.0,65.0,52.0,62.0,291.0,«,«,«,234.0,«,«,«,45*,41*,48*,38*,60*,77*,49*,55*,72*,70*,69*
2023,14953,COLEGIO PEUMAYÉN,CARTAGENA,4 básico,Región de Valparaíso,0.771626297577855,Urbano,474,Part. subvencionado,Medio,73.0,,82.0,74.0,257.0,44.1,29.4,26.5,237.0,61.8,29.4,8.8,70,76,82,83,75,81,65,-,-,-,82
2023,14953,COLEGIO PEUMAYÉN,CARTAGENA,II medio,Región de Valparaíso,0.758064516129032,Urbano,474,Part. subvencionado,Medio,73.0,82.0,83.0,69.0,243.0,60,30,10,232.0,70,23.3,6.7,70,76,78,86,73,71,63,72,89,84,85
2023,1863,COLEGIO GENERAL JOSE VELASQUEZ BORQUEZ,Puchuncaví,4 básico,Región de Valparaíso,0.869565217391304,Urbano,844,Municipal,Medio bajo,68.0,71.0,78.0,73.0,257.0,45.3,18.9,35.8,238.0,56.4,32.7,10.9,66,71,79,79,73,78,67,65,77,71,76
2023,1863,COLEGIO GENERAL JOSE VELASQUEZ BORQUEZ,Puchuncaví,II medio,Región de Valparaíso,0.903914590747331,Urbano,844,Municipal,Medio bajo,69.0,74.0,72.0,64.0,219.0,69.8,26.4,3.8,219.0,85.5,12.7,1.8,67,72,71,71,66,69,57,66,79,77,75
2023,25334,ESCUELA BASICA RAICES ALTAZOR,LA FLORIDA,4 básico,Región Metropolitana de Santiago,0.248780487804878,Urbano,240,Part. subvencionado,Alto,72.0,79.0,80.0,63.0,297.0,10.5,26.3,63.2,282.0,15,45,40,74,71,78,83,59,76,55,72,82,82,79
2023,5315,COLEGIO PARTIC. WOLFGANG AMADEUS MOZART,Collipulli,4 básico,Región de La Araucanía,0.792803970223325,Urbano,1519,Part. subvencionado,Medio,72.0,74.0,78.0,72.0,270.0,26.1,34.8,39.1,256.0,42.9,36.3,20.9,71,73,77,80,71,80,63,70,80,73,76
2023,5315,COLEGIO PARTIC. WOLFGANG AMADEUS MOZART,Collipulli,II medio,Región de La Araucanía,0.825225225225225,Urbano,1519,Part. subvencionado,Medio bajo,73.0,72.0,77.0,71.0,233.0,58.2,31.8,10,234.0,58.8,36,5.3,72,75,76,76,72,74,67,69,78,70,79
2023,20180,ESC.CRISTIANA DESARROLLO INTEGRAL,Temuco,4 básico,Región de La Araucanía,0.959501557632399,Rural,399,Part. subvencionado,Medio bajo,72.0,69.0,76.0,71.0,266.0,27.8,33.3,38.9,249.0,47.4,44.7,7.9,70,74,78,80,69,76,67,65,71,71,71
2023,10321,LICEO LAS AMERICAS MODERNAS,INDEPENDENCIA,4 básico,Región Metropolitana de Santiago,0.631944444444444,Urbano,205,Part. subvencionado,Medio alto,65.0,73.0,66.0,54.0,248.0,40,30,30,220.0,72.7,13.6,13.6,63,67,68,61,55,61,47,66,78,75,69
2023,1795,COLEGIO SAN IGNACIO,Viña del Mar,4 básico,Región de Valparaíso,0.521459227467811,Urbano,829,Part. subvencionado,Medio alto,72.0,69.0,74.0,69.0,297.0,5.5,32.7,61.8,289.0,9.1,45.5,45.5,71,72,75,75,68,75,64,63,74,69,71
2023,1795,COLEGIO SAN IGNACIO,Viña del Mar,II medio,Región de Valparaíso,0.42436974789916,Urbano,829,Part. subvencionado,Medio alto,76.0,77.0,79.0,62.0,267.0,34,41.5,24.5,269.0,34.8,47.8,17.4,76,75,80,79,64,68,55,74,82,75,78
2023,9505,ESCUELA PARTICULAR JOSE A.ALFONSO,PEDRO AGUIRRE CERDA,4 básico,Región Metropolitana de Santiago,0.734463276836158,Urbano,1203,Part. subvencionado,Medio,72.0,71.0,77.0,71.0,299.0,8.4,22.9,68.7,292.0,11.8,44.7,43.5,71,74,79,79,71,78,65,65,74,74,73
2023,9505,ESCUELA PARTICULAR JOSE A.ALFONSO,PEDRO AGUIRRE CERDA,II medio,Región Metropolitana de Santiago,0.765957446808511,Urbano,1203,Part. subvencionado,Medio,75.0,75.0,78.0,69.0,272.0,33,39.8,27.3,289.0,29.1,39.5,31.4,72,77,73,81,66,82,59,70,81,73,79
2023,20218,ESCUELA PART. TEMUCO COLLEGE,Temuco,4 básico,Región de La Araucanía,0.590425531914894,Urbano,196,Part. subvencionado,Medio alto,68.0,74.0,71.0,70.0,265.0,20,45,35,257.0,38.1,42.9,19,68,68,73,70,67,79,63,68,80,73,71
2023,2401,ESCUELA AGRICOLA SAN VICENTE DE PAUL,Coltauco,II medio,Región del Libertador Gral. Bernardo O’Higgins,0.858181818181818,Rural,319,Part. subvencionado,Bajo,76.0,81.0,81.0,74.0,238.0,59,26.2,14.8,223.0,80,15,5,74,79,85,77,74,79,70,69,90,84,82
2023,5725,ESCUELA PARTICULAR SAN BERNARDO,Padre Las Casas,4 básico,Región de La Araucanía,0.723053892215569,Urbano,753,Part. subvencionado,Medio,74.0,79.0,81.0,76.0,289.0,19.5,19.5,61,284.0,14.6,51.2,34.1,72,75,79,82,78,78,71,71,84,82,81
2023,2846,ESCUELA BUENA PAZ,MOLINA,4 básico,Región del Maule,0.880952380952381,Rural,40,Municipal,Medio,80.0,79.0,89.0,76.0,212.0,«,«,«,222.0,«,«,«,77,83,92,94,69,86,73,75,82,81,82
2023,7339,ESCUELA N.88 CANADA,OSORNO,4 básico,Región de Los Lagos,0.927272727272727,Urbano,407,Municipal,Bajo,69.0,71.0,74.0,68.0,252.0,38.2,23.5,38.2,233.0,58.8,26.5,14.7,66,71,72,74,71,72,60,63,78,71,76
2023,9158,COLEGIO PARTICULAR SAN FERNANDO,PEÑALOLÉN,4 básico,Región Metropolitana de Santiago,0.851398601398601,Urbano,1706,Part. subvencionado,Medio bajo,71.0,70.0,70.0,65.0,240.0,48.8,32.2,19,232.0,59.3,29.7,11,70,72,69,69,65,70,60,65,75,69,72
2023,9158,COLEGIO PARTICULAR SAN FERNANDO,PEÑALOLÉN,II medio,Región Metropolitana de Santiago,0.845238095238095,Urbano,1706,Part. subvencionado,Medio bajo,74.0,72.0,77.0,70.0,233.0,70.6,18.3,11,244.0,62.5,29.5,8,73,76,77,78,70,75,66,66,79,71,75
2023,8100,ESCUELA RURAL SOL DEL PACIFICO,Ancud,4 básico,Región de Los Lagos,0.958333333333333,Rural,78,Municipal,Bajo,85.0,88.0,90.0,75.0,236.0,«,«,«,220.0,«,«,«,81,88,90,89,80,75,70,77,93,92,90
2023,9082,COL TEC PROFESIONAL REPUBLICA ARGENTINA,Ñuñoa,II medio,Región Metropolitana de Santiago,0.747761194029851,Urbano,675,Municipal,Medio,74.0,74.0,76.0,67.0,236.0,61.5,26.9,11.5,237.0,62.5,30.5,7,72,75,74,79,65,75,61,68,79,75,74
2023,25201,ESCUELA BAS. Y ESP. N_ 115 RENACER,Puente Alto,4 básico,Región Metropolitana de Santiago,0.893376413570275,Urbano,706,Part. subvencionado,Medio bajo,69.0,70.0,72.0,67.0,250.0,39.7,32.9,27.4,238.0,55.8,28.6,15.6,67,71,73,71,67,75,60,63,78,70,74
2023,4909,ESCUELA PROFESORA JUANA SALGADO PARRA DE UNIHUE,Hualqui,4 básico,Región del Biobío,0.892857142857143,Rural,56,Servicio local de educación,Medio bajo,62.0,62.0,54.0,56.0,290.0,«,«,«,260.0,«,«,«,59*,64*,53*,52*,46*,71*,49*,56*,68*,64*,56*
2023,469,ESCUELA BÁSICA JUSTINO LEIVA AMOR,VALLENAR,4 básico,Región de Atacama,0.888888888888889,Rural,46,Servicio local de educación,Medio bajo,79.0,81.0,79.0,72.0,295.0,«,«,«,253.0,«,«,«,73,85,77,80,70,85,62,74,88,81,81
2023,4407,ESCUELA IGNACIO VERDUGO CAVADA,Mulchén,4 básico,Región del Biobío,0.915966386554622,Urbano,284,Municipal,Medio bajo,77.0,82.0,83.0,75.0,284.0,15.8,31.6,52.6,275.0,31.6,36.8,31.6,75,79,85,84,76,82,66,73,90,82,80
2023,9216,COLEGIO SUIZO DE SANTIAGO,Ñuñoa,4 básico,,,,601,Particular pagado,Alto,69.0,,71.0,57.0,327.0,4.8,7.1,88.1,291.0,7.1,52.4,40.5,68,70,77,64,56,60,53,-,-,-,71
2023,9216,COLEGIO SUIZO DE SANTIAGO,Ñuñoa,II medio,,,,601,Particular pagado,Alto,71.0,78.0,79.0,65.0,312.0,5.3,15.8,78.9,334.0,2.4,35.7,61.9,69,73,79,77,67,74,55,74,85,77,81
2023,13426,COLEGIO SAN LUCAS,La Serena,4 básico,Región de Coquimbo,0.668674698795181,Urbano,258,Part. subvencionado,Medio alto,73.0,76.0,76.0,75.0,261.0,30,40,30,259.0,25,65,10,69,78,73,79,75,81,68,73,79,77,76
2023,13426,COLEGIO SAN LUCAS,La Serena,II medio,Región de Coquimbo,0.666666666666667,Urbano,258,Part. subvencionado,Medio,68.0,68.0,69.0,67.0,241.0,59.1,22.7,18.2,250.0,50,40.9,9.1,67,69,68,66,71,69,60,66,71,66,73
2023,12669,COLEGIO HISPANO BRITANICO IQUIQUE,Iquique,4 básico,,,,1236,Particular pagado,Alto,75.0,74.0,77.0,72.0,309.0,11,14,75,299.0,10,34,56,74,76,79,82,72,80,64,69,79,75,70
2023,12669,COLEGIO HISPANO BRITANICO IQUIQUE,Iquique,II medio,,,,1236,Particular pagado,Alto,75.0,75.0,79.0,68.0,274.0,27.8,36.7,35.4,313.0,16.3,33.8,50,74,76,79,81,69,68,66,71,83,72,77
2023,4000,ESCUELA BÁSICA AMANDA CHÁVEZ NAVARRETE,QUILLÓN,4 básico,Región de Ñuble,0.928994082840237,Urbano,358,Municipal,Medio bajo,77.0,73.0,84.0,72.0,263.0,31.3,37.5,31.3,251.0,41.7,36.1,22.2,75,80,86,82,72,80,65,69,81,69,85
