Año,RBD,Colegio,Comuna,Nivel,Region,IVE,Rural,MATRICULA_BASICA_MEDIA,Dependencia,GSE,Autoestima académica y motivación escolar,Clima de convivencia escolar,Participación y formación ciudadana,Hábitos de vida saludables,Simce Lenguaje,Len Nivel Insuficiente,Len Nivel Elemental,Len Nivel Adecuado,Simce Matemática,Mat Nivel Insuficiente,Mat Nivel Elemental,Mat Nivel Adecuado,Autopercepción y autovaloración académica,Motivación escolar,Sentido de pertenencia,Vida democrática,Hábitos de autocuidado,Hábitos alimenticios,Hábitos de vida activa,Ambiente de respeto,Ambiente organizado,Ambiente seguro,Participación
2023,20311,COLEGIO HUINGANAL,LO BARNECHEA,II medio,,,,480,Particular pagado,Alto,,,,,296.0,11.1,36.1,52.8,335.0,0,34.3,65.7,-,-,-,-,-,-,-,-,-,-,-
2023,10767,ESCUELA BASICA ACADEMIA MALLOCO,PEÑAFLOR,4 básico,Región Metropolitana de Santiago,0.874141876430206,Urbano,376,Part. subvencionado,Medio,81.0,84.0,88.0,75.0,253.0,36.8,31.6,31.6,254.0,50,30,20,79,84,88,88,77,79,70,73,91,88,87
2023,18218,COLEGIO NUEVOS HORIZONTES,SAN PEDRO DE LA PAZ,4 básico,Región del Biobío,0.922388059701493,Urbano,643,Municipal,Medio bajo,79.0,76.0,80.0,70.0,286.0,13.6,40.9,45.5,256.0,26.1,60.9,13,77,81,78,82,70,76,64,69,83,76,79
2023,18218,COLEGIO NUEVOS HORIZONTES,SAN PEDRO DE LA PAZ,II medio,Región del Biobío,0.915492957746479,Urbano,643,Municipal,Bajo,83.0,77.0,80.0,75.0,215.0,77.8,13.9,8.3,230.0,75.8,12.1,12.1,82,84,78,84,75,79,71,70,84,78,79
2023,17762,ESCUELA PARTICULAR BAJO QUILANTAHUE,Tirúa,4 básico,Región del Biobío,0.975609756097561,Rural,33,Part. subvencionado,Bajo,74.0,59.0,74.0,58.0,205.0,«,«,«,183.0,«,«,«,68,81,82,68,56,61,57,59,58,61,71
2023,1970,ESCUELA DIEGO PORTALES,Villa Alemana,4 básico,Región de Valparaíso,0.983739837398374,Urbano,283,Municipal,Medio bajo,84.0,74.0,91.0,79.0,229.0,61.9,33.3,4.8,209.0,90.5,4.8,4.8,80,89,92,91,81,84,74,73,81,69,90
2023,11177,COLEGIO PARROQUIAL SAN NICOLAS,Hijuelas,4 básico,Región de Valparaíso,0.86871961102107,Urbano,1042,Part. subvencionado,Medio bajo,75.0,77.0,79.0,69.0,266.0,34.9,20.6,44.4,249.0,45.9,34.4,19.7,73,76,81,79,67,78,61,70,85,76,76
2023,11177,COLEGIO PARROQUIAL SAN NICOLAS,Hijuelas,II medio,Región de Valparaíso,0.867109634551495,Urbano,1042,Part. subvencionado,Medio bajo,71.0,71.0,75.0,69.0,233.0,66.2,16.2,17.6,234.0,65.2,24.6,10.1,69,73,73,76,71,73,64,66,77,69,76
2023,15622,COLEGIO PARTICULAR LOMAS BLANCAS,NANCAGUA,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.879699248120301,Urbano,292,Part. subvencionado,Medio bajo,72.0,75.0,80.0,70.0,282.0,18.8,43.8,37.5,272.0,18.8,50,31.3,70,73,81,80,69,76,64,71,77,78,81
2023,2037,EDUARDO FERNANDEZ DE ASTURIAS,SAN ANTONIO,4 básico,Región de Valparaíso,0.915032679738562,Rural,172,Municipal,Medio bajo,75.0,78.0,79.0,72.0,262.0,29.4,35.3,35.3,258.0,43.8,25,31.3,74,75,76,73,71,79,66,71,86,78,86
2023,10484,COLEGIO CORDILLERA,PUENTE ALTO,4 básico,Región Metropolitana de Santiago,0.729381443298969,Urbano,731,Part. subvencionado,Medio alto,68.0,65.0,70.0,73.0,275.0,20,31.4,48.6,242.0,52.8,36.1,11.1,65,71,72,76,73,82,64,62,69,64,63
2023,10484,COLEGIO CORDILLERA,PUENTE ALTO,II medio,Región Metropolitana de Santiago,0.789473684210526,Urbano,731,Part. subvencionado,Medio,72.0,70.0,76.0,71.0,235.0,62.5,28.1,9.4,247.0,54,39.7,6.3,72,73,75,77,70,81,61,68,75,67,75
2023,8436,ESCUELA PORTUGAL,PUNTA ARENAS,4 básico,Región de Magallanes y de la Antártica Chilena,0.870292887029289,Urbano,269,Municipal,Medio bajo,67.0,71.0,76.0,67.0,234.0,57.9,26.3,15.8,223.0,68.4,26.3,5.3,62,71,74,74,70,73,59,63,76,74,81
2023,755,ESCUELA CANELILLA,Ovalle,4 básico,Región de Coquimbo,1.0,Rural,5,Municipal,Bajo,65.0,76.0,76.0,66.0,286.0,«,«,«,232.0,«,«,«,65,66,74,69,54,71,72,68,77,82,86
2023,4281,ESCUELA PARTICULAR RURAL LOS COPIHUES,Los Ángeles,4 básico,Región del Biobío,1.0,Rural,67,Part. subvencionado,Bajo,80.0,83.0,84.0,65.0,241.0,«,«,«,222.0,«,«,«,77,83,79,86,68,63,64,76,87,86,88
2023,6220,ESCUELA PARTICULAR PATRIA NUEVA,Freire,4 básico,Región de La Araucanía,0.954545454545455,Rural,120,Part. subvencionado,Medio bajo,71.0,71.0,67.0,58.0,239.0,50,33.3,16.7,215.0,76.9,15.4,7.7,68,73,65,67,62,51,61,65,75,71,69
2023,25541,COLEGIO PART. JOSEFINO SANTISIMA TRINIDAD,Providencia,4 básico,Región Metropolitana de Santiago,0.150470219435737,Urbano,559,Part. subvencionado,Alto,74.0,76.0,75.0,68.0,295.0,7.9,42.1,50,267.0,35.1,43.2,21.6,73,74,76,74,70,74,61,70,81,76,76
2023,25541,COLEGIO PART. JOSEFINO SANTISIMA TRINIDAD,Providencia,II medio,Región Metropolitana de Santiago,0.210191082802548,Urbano,559,Part. subvencionado,Alto,74.0,72.0,76.0,70.0,279.0,24.3,35.1,40.5,285.0,21.6,51.4,27,73,75,76,70,71,81,58,68,76,72,80
2023,8289,ESCUELA RURAL ARTISTICA ALUMNO MARCELO GUENTEO SOLIS,Quellón,4 básico,Región de Los Lagos,0.914438502673797,Rural,175,Municipal,Bajo,79.0,79.0,82.0,69.0,253.0,30,50,20,269.0,9.1,81.8,9.1,77,82,83,86,63,76,68,72,85,81,78
2023,26134,COLEGIO QUIMAY,LAS CONDES,4 básico,,,,212,Particular pagado,Alto,69.0,67.0,84.0,64.0,185.0,«,«,«,169.0,«,«,«,71*,68*,94*,77*,73*,67*,53*,62*,72*,67*,81*
2023,26134,COLEGIO QUIMAY,LAS CONDES,II medio,,,,212,Particular pagado,Alto,74.0,79.0,77.0,66.0,202.0,90.9,0.0*,9.1,183.0,«,«,«,73*,75*,80*,73*,66*,70*,62*,78*,85*,73*,79*
2023,9217,COLEGIO AKROS,Ñuñoa,4 básico,,,,855,Particular pagado,Alto,73.0,77.0,78.0,75.0,312.0,6.8,15.3,78,313.0,3.4,32.2,64.4,74,73,75,84,75,82,69,73,80,79,75
2023,9217,COLEGIO AKROS,Ñuñoa,II medio,,,,855,Particular pagado,Alto,75.0,83.0,85.0,76.0,300.0,13.3,24.4,62.2,368.0,0,15.6,84.4,73,77,86,86,79,86,64,77,91,83,85
2023,31345,LICEO POLITÉCNICO LOS ARENALES,Antofagasta,II medio,Región de Antofagasta,0.897435897435898,Urbano,874,Municipal,Bajo,73.0,72.0,75.0,72.0,225.0,69.3,23.8,6.9,208.0,81.3,18.7,0,71,76,76,73,73,77,65,65,79,71,76
2023,6107,ESCUELA CONQUIL,Villarrica,4 básico,Región de La Araucanía,0.978723404255319,Rural,58,Municipal,Bajo,85.0,75.0,82.0,76.0,245.0,«,«,«,256.0,«,«,«,79,90,85,83,80,79,70,71,84,71,80
2023,25186,COLEGIO MUNIC.  SAN SEBASTIAN DE RINCONADA,Maipú,4 básico,Región Metropolitana de Santiago,0.921052631578947,Urbano,469,Municipal,Medio bajo,73.0,63.0,71.0,66.0,243.0,46.7,23.3,30,220.0,69,27.6,3.4,72,74,73,69,68,73,59,60,70,60,72
2023,5181,ESCUELA PARTICULAR HUILLINCO ALTO,Contulmo,4 básico,Región del Biobío,0.934782608695652,Rural,162,Part. subvencionado,Medio bajo,71.0,81.0,79.0,77.0,269.0,31.3,31.3,37.5,241.0,56.3,37.5,6.3,70,73,81,74,79,82,71,73,84,87,82
2023,24317,COLEGIO PUERTO NATALES,NATALES,4 básico,Región de Magallanes y de la Antártica Chilena,0.444852941176471,Urbano,467,Part. subvencionado,Medio alto,76.0,75.0,81.0,65.0,271.0,30.8,34.6,34.6,258.0,28,60,12,75,77,82,84,68,68,60,72,83,70,78
2023,24317,COLEGIO PUERTO NATALES,NATALES,II medio,Región de Magallanes y de la Antártica Chilena,0.423076923076923,Urbano,467,Part. subvencionado,Medio alto,75.0,76.0,80.0,63.0,261.0,40.6,28.1,31.3,271.0,41.9,35.5,22.6,74,75,80,77,61,72,57,67,83,77,84
2023,10281,ESCUELA ATENEA,CONCHALÍ,4 básico,Región Metropolitana de Santiago,0.805063291139241,Urbano,457,Municipal,Medio,78.0,77.0,78.0,75.0,305.0,7.4,14.8,77.8,285.0,14.3,39.3,46.4,76,80,79,83,75,84,67,70,83,79,73
2023,6660,ESCUELA PARTICULAR SANTA ISABEL,Cholchol,4 básico,Región de La Araucanía,1.0,Rural,6,Part. subvencionado,Bajo,,81.0,81.0,79.0,273.0,«,«,«,253.0,«,«,«,-,86,85,81,76,87,73,71,93,78,77
2023,2447,LICEO DE HOMBRES NEANDRO SCHILLING,San Fernando,II medio,Región del Libertador Gral. Bernardo O’Higgins,0.910863509749304,Urbano,368,Servicio local de educación,Medio bajo,72.0,71.0,75.0,70.0,265.0,32.7,38.8,28.6,244.0,62.6,25.3,12.1,70,74,77,75,72,72,67,66,76,72,72
2023,6319,ESCUELA ESMERALDA,Loncoche,4 básico,Región de La Araucanía,1.0,Rural,27,Municipal,Bajo,82.0,81.0,80.0,55.0,218.0,«,«,«,229.0,«,«,«,77,87,77,83,64,46,55,76,87,81,80
2023,40409,COLEGIO INTERCULTURAL LEONARDO DA VINCI,Casablanca,4 básico,Región de Valparaíso,0.893081761006289,Urbano,169,Part. subvencionado,Medio,67.0,76.0,74.0,68.0,244.0,62.5,18.8,18.8,230.0,68.8,18.8,12.5,63,72,77,70,63,77,65,70,83,74,76
2023,4665,COLEGIO EDWARD,CONCEPCIÓN,4 básico,Región del Biobío,0.706563706563707,Urbano,271,Part. subvencionado,Medio,72.0,82.0,80.0,66.0,280.0,12,48,40,269.0,26.9,34.6,38.5,71,72,80,82,69,70,58,74,90,83,79
2023,2530,LICEO MUNICIPAL JUAN PABLO II,Nancagua,II medio,Región del Libertador Gral. Bernardo O’Higgins,0.922594142259414,Urbano,469,Servicio local de educación,Bajo,70.0,72.0,72.0,67.0,213.0,76.4,18,5.6,217.0,76.1,21.7,2.2,67,72,70,73,69,73,60,66,78,73,73
2023,4918,ESCUELA AGUA CORTA,Hualqui,4 básico,Región del Biobío,1.0,Rural,17,Servicio local de educación,Medio alto,,,,,,«,«,«,,«,«,«,-,-,-,-,-,-,-,-,-,-,-
2023,10116,COLEGIO NEPTUNO,Cerro Navia,4 básico,Región Metropolitana de Santiago,0.849162011173184,Urbano,462,Servicio local de educación,Medio bajo,79.0,77.0,81.0,66.0,236.0,57.1,23.8,19,215.0,77.3,20.5,2.3,76,81,80,80,69,67,62,73,86,73,81
2023,1999,ESCUELA MANUEL BRAVO REYES,CASABLANCA,4 básico,Región de Valparaíso,0.823920265780731,Urbano,447,Municipal,Medio bajo,73.0,75.0,76.0,70.0,263.0,32.6,37.2,30.2,229.0,59.1,34.1,6.8,70,76,73,78,72,74,64,69,81,74,77
2023,10427,ESCUELA BASICA F - N°372 SANTA SARA,LAMPA,4 básico,Región Metropolitana de Santiago,0.868778280542986,Rural,278,Municipal,Medio,80.0,81.0,85.0,76.0,288.0,13.6,40.9,45.5,262.0,41.7,37.5,20.8,77,82,93,89,76,80,71,74,86,83,75
2023,8484,ESCUELA PUERTO TORO,CABO DE HORNOS,4 básico,Región de Magallanes y de la Antártica Chilena,0.5,Rural,5,Municipal,Medio alto,88.0,82.0,95.0,79.0,301.0,«,«,«,285.0,«,«,«,84,93,94,95,77,91,70,69,95,83,97
2023,3308,COLEGIO CONCEPCION LINARES,Linares,4 básico,Región del Maule,0.533751962323391,Urbano,980,Part. subvencionado,Medio alto,75.0,76.0,79.0,70.0,286.0,13.2,30.9,55.9,275.0,17.4,50.7,31.9,74,76,81,82,68,81,60,70,81,77,73
2023,3308,COLEGIO CONCEPCION LINARES,Linares,II medio,Región del Maule,0.5375,Urbano,980,Part. subvencionado,Medio alto,70.0,74.0,75.0,71.0,284.0,21.9,40.6,37.5,286.0,37.9,37.9,24.1,68,73,74,78,70,84,58,68,81,73,73
2023,1339,ESCUELA ELISA LATTAPIAT VARGAS,LLAILLAY,4 básico,Región de Valparaíso,0.866995073891626,Urbano,229,Municipal,Medio bajo,72.0,70.0,75.0,64.0,270.0,30.4,26.1,43.5,259.0,34.8,34.8,30.4,69,75,72,75,64,68,59,63,78,70,76
2023,25716,COLEGIO PART. NEW HEINRICH HIGH SCHOOL,ÑUÑOA,4 básico,Región Metropolitana de Santiago,0.415841584158416,Urbano,818,Part. subvencionado,Medio alto,75.0,70.0,77.0,72.0,287.0,19.3,21.1,59.6,271.0,27.6,36.2,36.2,73,77,79,81,71,81,63,67,78,66,71
2023,25716,COLEGIO PART. NEW HEINRICH HIGH SCHOOL,ÑUÑOA,II medio,Región Metropolitana de Santiago,0.496551724137931,Urbano,818,Part. subvencionado,Medio alto,71.0,71.0,76.0,74.0,258.0,37.1,42.9,20,260.0,49.3,38.8,11.9,70,73,73,81,78,81,63,68,75,71,73
2023,22203,COLEGIO LACUY,Ancud,4 básico,Región de Los Lagos,0.921052631578947,Rural,51,Part. subvencionado,Bajo,64.0,68.0,60.0,70.0,248.0,«,«,«,237.0,«,«,«,64,65,56,55,62,83,65,62,78,62,70
2023,9239,COLEGIO FRANCISCO DE MIRANDA,PEÑALOLÉN,4 básico,,,,648,Particular pagado,Alto,79.0,77.0,82.0,74.0,326.0,0,20.5,79.5,304.0,9.5,28.6,61.9,79,80,85,85,72,82,68,74,81,76,76
2023,9239,COLEGIO FRANCISCO DE MIRANDA,PEÑALOLÉN,II medio,,,,648,Particular pagado,Alto,76.0,78.0,86.0,69.0,264.0,41,33.3,25.6,273.0,35.1,45.9,18.9,73,78,90,85,65,77,65,75,84,75,83
2023,16740,ESCUELA DE LENGUAJE MARIA DIZA PINO,PARRAL,4 básico,Región del Maule,0.923076923076923,Urbano,129,Part. subvencionado,Medio bajo,82.0,87.0,90.0,74.0,278.0,11.8,52.9,35.3,253.0,47.1,47.1,5.9,80,84,88,94,76,78,69,75,96,90,88
2023,2237,COLEGIO MUNICIPAL DE CALLEJONES,Codegua,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.981132075471698,Rural,70,Municipal,Medio bajo,94.0,87.0,97.0,83.0,260.0,«,«,«,231.0,«,«,«,91,97,97,97,84,87,77,82,95,84,96
2023,7009,ESCUELA PARTICULAR CHOLLINCO,Futrono,4 básico,Región de Los Ríos,0.872093023255814,Rural,91,Part. subvencionado,Medio bajo,77.0,81.0,84.0,76.0,289.0,23.1,23.1,53.8,255.0,46.2,46.2,7.7,73,81,85,85,73,83,70,72,89,82,81
2023,6302,LICEO BICENTENARIO PADRE ALBERTO HURTADO CRUCHAGA,Loncoche,II medio,Región de La Araucanía,0.89426523297491,Urbano,719,Municipal,Medio bajo,75.0,73.0,75.0,68.0,265.0,38.6,33.1,28.3,286.0,25.6,45.5,28.9,74,76,76,78,67,75,63,70,79,71,69
2023,12823,COLEGIO CALAMA,Calama,4 básico,Región de Antofagasta,0.725832012678289,Urbano,983,Part. subvencionado,Medio,65.0,73.0,71.0,68.0,272.0,29.4,30.9,39.7,235.0,58.8,32.4,8.8,62,68,72,69,66,75,62,65,78,75,72
2023,12823,COLEGIO CALAMA,Calama,II medio,Región de Antofagasta,0.703349282296651,Urbano,983,Part. subvencionado,Medio bajo,84.0,83.0,87.0,75.0,255.0,43.8,41.7,14.6,237.0,58.3,33.3,8.3,82*,86*,85*,92*,74*,83*,69*,74*,90*,84*,83*
2023,8006,ESCUELA RURAL PEDRO VELAZQUEZ BONTES,Castro,4 básico,Región de Los Lagos,0.755656108597285,Urbano,268,Municipal,Medio,70.0,,67.0,65.0,286.0,24,24,52,260.0,42.3,26.9,30.8,69,72,73,67,70,67,59,61,-,-,60
2023,15719,COLEGIO FRAY ANDRES,Rancagua,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.762820512820513,Urbano,265,Part. subvencionado,Medio,75.0,77.0,76.0,72.0,284.0,33.3,16.7,50,240.0,58.3,41.7,0,73,76,75,74,74,74,68,72,79,79,80
2023,15719,COLEGIO FRAY ANDRES,Rancagua,II medio,Región del Libertador Gral. Bernardo O’Higgins,0.704225352112676,Urbano,265,Part. subvencionado,Medio,83.0,79.0,86.0,77.0,257.0,38.5,30.8,30.8,278.0,27.3,54.5,18.2,82*,83*,86*,86*,77*,86*,67*,75*,86*,77*,86*
2023,9879,ESCUELA BASICA CAROLINA VERGARA AYARES,Estación Central,4 básico,Región Metropolitana de Santiago,0.766550522648084,Urbano,478,Municipal,Medio,72.0,70.0,69.0,58.0,254.0,32.5,47.5,20,239.0,53.8,35.9,10.3,68,76,70,65,60,66,50,63,79,67,72
2023,10870,ESCUELA BASICA G-N°141,SAN PEDRO,4 básico,Región Metropolitana de Santiago,0.923076923076923,Rural,28,Municipal,Medio,79.0,77.0,90.0,57.0,216.0,«,«,«,231.0,«,«,«,67,92,90,88,55,60,56,67,93,72,93
2023,8311,ESCUELA RURAL AULEN,Hualaihué,4 básico,Región de Los Lagos,0.909090909090909,Rural,66,Municipal,Medio bajo,71.0,82.0,83.0,71.0,269.0,«,«,«,261.0,«,«,«,69,73,78,83,75,74,65,71,89,85,88
2023,22207,ESCUELA PARTICULAR SAN SEBASTIAN,La Unión,4 básico,Región de Los Ríos,0.833333333333333,Rural,18,Part. subvencionado,Bajo,80.0,86.0,92.0,79.0,261.0,«,«,«,225.0,«,«,«,74,86,92,92,84,80,72,79,93,88,92
2023,10193,COLEGIO POLIV. SAINT ORLAND N 3,CERRO NAVIA,4 básico,Región Metropolitana de Santiago,0.88268156424581,Urbano,1285,Part. subvencionado,Medio bajo,78.0,79.0,79.0,74.0,291.0,16.9,21.2,61.9,271.0,29.1,38.5,32.5,77,79,81,84,75,80,67,72,85,81,71
2023,10193,COLEGIO POLIV. SAINT ORLAND N 3,CERRO NAVIA,II medio,Región Metropolitana de Santiago,0.858064516129032,Urbano,1285,Part. subvencionado,Bajo,82.0,75.0,77.0,82.0,261.0,46.2,23.1,30.8,277.0,46.2,23.1,30.8,79,84,80,86,88,82,74,69,86,70,66
2023,5675,ESCUELA PARTICULAR ARTURO ARRIAGADA,Temuco,4 básico,Región de La Araucanía,0.959016393442623,Urbano,150,Part. subvencionado,Medio bajo,86.0,,88.0,80.0,247.0,41.7,41.7,16.7,233.0,61.5,38.5,0,84,88,88,90,80,87,73,-,-,-,86
2023,5130,ESCUELA BASICA RUBI NELSON SILVA SALAS,Cañete,4 básico,Región del Biobío,0.965,Urbano,254,Municipal,Medio bajo,71.0,78.0,76.0,68.0,256.0,37.5,31.3,31.3,260.0,29.4,47.1,23.5,67,75,75,73,66,74,64,71,85,79,80
2023,9996,ESCUELA ESPANA,Quinta Normal,4 básico,Región Metropolitana de Santiago,0.783068783068783,Urbano,271,Municipal,Medio,68.0,75.0,73.0,64.0,273.0,12,56,32,276.0,12,64,24,67,69,68,74,66,67,59,67,79,80,77
2023,15633,BRITISH COLLEGE L.T.D.,SAN FERNANDO,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.665938864628821,Urbano,724,Part. subvencionado,Medio alto,70.0,74.0,72.0,69.0,292.0,15.2,17.4,67.4,266.0,23.9,52.2,23.9,68,71,78,73,70,78,60,68,79,77,65
2023,15633,BRITISH COLLEGE L.T.D.,SAN FERNANDO,II medio,Región del Libertador Gral. Bernardo O’Higgins,0.660869565217391,Urbano,724,Part. subvencionado,Medio,69.0,75.0,72.0,64.0,246.0,50,39.3,10.7,249.0,60.7,25,14.3,69,70,71,68,65,73,53,70,81,73,78
2023,24623,COLEGIO JORGE ALESSANDRI RODRIGUEZ,Renca,4 básico,Región Metropolitana de Santiago,0.871703492516037,Urbano,1967,Part. subvencionado,Medio bajo,75.0,71.0,72.0,70.0,291.0,11.8,34.7,53.5,278.0,22.1,40.7,37.2,73,76,74,75,72,73,64,65,76,73,68
2023,24623,COLEGIO JORGE ALESSANDRI RODRIGUEZ,Renca,II medio,Región Metropolitana de Santiago,0.911764705882353,Urbano,1967,Part. subvencionado,Medio bajo,78.0,78.0,83.0,74.0,275.0,30.9,40.7,28.4,282.0,36.6,34.1,29.3,76,80,84,90,74,82,65,70,86,78,75
2023,3904,ESCUELA LOURDES,San Ignacio,4 básico,Región de Ñuble,1.0,Rural,7,Municipal,Bajo,84.0,87.0,87.0,78.0,292.0,«,«,«,261.0,«,«,«,84,83,85,77,81,81,72,78,94,90,97
2023,12963,THE ANTOFAGASTA BAPTIST COLLEGE,Antofagasta,4 básico,Región de Antofagasta,0.371198568872987,Urbano,1796,Part. subvencionado,Medio alto,70.0,69.0,74.0,68.0,287.0,17.9,29.1,53,271.0,24.8,41.9,33.3,69,71,72,76,69,74,61,64,73,71,73
2023,12963,THE ANTOFAGASTA BAPTIST COLLEGE,Antofagasta,II medio,Región de Antofagasta,0.345211581291759,Urbano,1796,Part. subvencionado,Medio alto,72.0,69.0,73.0,69.0,262.0,41.1,33.1,25.8,271.0,37.9,41.9,20.2,69,74,71,75,70,75,61,66,74,65,72
2023,7238,ESCUELA BASICA PATRICIO LYNCH,Río Bueno,4 básico,Región de Los Ríos,0.952702702702703,Urbano,171,Municipal,Bajo,76.0,78.0,79.0,72.0,239.0,64.3,14.3,21.4,246.0,46.7,40,13.3,72,79,77,79,73,78,64,73,88,75,81
2023,173,ESCUELA MOQUELLA,CAMIÑA,4 básico,Región de Tarapacá,0.9,Rural,14,Municipal,Medio alto,89.0,79.0,92.0,81.0,284.0,«,«,«,285.0,«,«,«,87,92,96,95,84,85,74,72,92,74,86
2023,2553,ESCUELA LUIS OYARZUN PEÑA,Santa Cruz,4 básico,Región del Libertador Gral. Bernardo O’Higgins,0.880434782608696,Urbano,725,Municipal,Medio bajo,72.0,75.0,76.0,70.0,259.0,39.1,21.7,39.1,253.0,39.1,47.8,13,70,73,76,77,68,77,65,67,82,75,75
2023,24715,COLEGIO CRISTOBAL COLON DE MELIPILLA,Melipilla,4 básico,,,,458,Particular pagado,Alto,73.0,76.0,77.0,73.0,287.0,20,23.3,56.7,287.0,13.3,40,46.7,71,74,80,76,71,81,69,70,82,76,74
2023,24715,COLEGIO CRISTOBAL COLON DE MELIPILLA,Melipilla,II medio,,,,458,Particular pagado,Alto,67.0,75.0,74.0,58.0,312.0,0,22.2,77.8,349.0,3.8,26.9,69.2,65,69,74,73,56,66,51,67,82,76,75
2023,320,LICEO ARTISTICO DE ANTOFAGASTA `ARMANDO CARRERA GONZALEZ`,ANTOFAGASTA,4 básico,Región de Antofagasta,0.779527559055118,Urbano,971,Municipal,Medio,71.0,73.0,74.0,68.0,275.0,29.9,20.9,49.3,249.0,45.6,36.8,17.6,69,73,75,76,68,77,59,67,78,73,72
2023,320,LICEO ARTISTICO DE ANTOFAGASTA `ARMANDO CARRERA GONZALEZ`,ANTOFAGASTA,II medio,Región de Antofagasta,0.775784753363229,Urbano,971,Municipal,Medio,76.0,77.0,82.0,72.0,234.0,62.7,25.5,11.8,226.0,68,32,0,73,78,84,83,72,80,62,70,84,75,78
2023,8724,COLEGIO SAINT JOSEPH C. THOMAS SCHOOL,La Florida,4 básico,Región Metropolitana de Santiago,0.655,Urbano,366,Part. subvencionado,Medio alto,72.0,73.0,74.0,67.0,266.0,35.7,21.4,42.9,257.0,46.2,30.8,23.1,69,75,78,70,61,74,66,69,79,72,74
2023,8724,COLEGIO SAINT JOSEPH C. THOMAS SCHOOL,La Florida,II medio,Región Metropolitana de Santiago,0.694029850746269,Urbano,366,Part. subvencionado,Medio,66.0,66.0,67.0,68.0,241.0,69.7,18.2,12.1,230.0,75.8,15.2,9.1,65,67,64,63,71,79,53,61,69,68,76
